gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
38,250,3.992682265929109e+19,680.2770218984649,0.3210265636444092,175,[7676.188 8221.168 7618.316 8097.916 8168.492],[191.98110495 187.9290392  174.16603614 200.72268667 174.09570338],[7169. 7658. 7075. 7629. 7766.],[8228. 8657. 8038. 8584. 8619.]
39,250,3.992682265929109e+19,683.6533289448815,0.3030214309692383,184,[7682.592 8231.112 7621.96  8111.668 8174.528],[195.86007642 187.20466729 173.90539497 202.41325494 172.91498841],[7263. 7658. 7075. 7570. 7766.],[8228. 8657. 8050. 8584. 8619.]
40,250,4.186472308527198e+19,690.4737936357781,0.21201419830322266,205,[7694.188 8232.96  7613.856 8132.356 8196.976],[191.70546329 178.60940177 175.23085135 202.31970063 167.18021242],[7224. 7759. 7075. 7570. 7766.],[8228. 8657. 8050. 8594. 8619.]
41,250,4.186472308527198e+19,691.8625721635209,0.21802353858947754,216,[7695.184 8243.172 7624.688 8139.348 8202.48 ],[194.74006815 178.04852826 173.31568497 202.33282209 164.96378269],[7221. 7759. 7205. 7570. 7730.],[8228. 8657. 8050. 8594. 8619.]
42,250,4.186472308527198e+19,705.258219796727,0.1870121955871582,182,[7696.64  8257.488 7630.568 8158.66  8205.88 ],[203.35131767 179.75301348 170.94075399 202.50017383 165.31226694],[7161. 7759. 7205. 7570. 7730.],[8228. 8657. 8050. 8594. 8619.]
43,250,4.186472308527198e+19,703.8890819580423,0.18701410293579102,168,[7690.52  8250.436 7635.62  8185.38  8204.212],[214.59523201 177.48694009 171.56849245 200.58126433 166.61850754],[7114. 7786. 7205. 7570. 7775.],[8228. 8657. 8050. 8594. 8619.]
44,250,4.186472308527198e+19,698.8119331588864,0.16601252555847168,179,[7700.644 8249.688 7640.088 8197.256 8210.128],[212.4095602  177.82786805 177.25283709 197.22871612 167.95961305],[7114. 7786. 7205. 7629. 7775.],[8228. 8657. 8050. 8594. 8619.]
45,250,4.186472308527198e+19,696.7314794050993,0.23001742362976074,176,[7706.904 8261.048 7651.78  8197.184 8216.94 ],[205.86391326 176.69478118 180.45567766 202.26423842 168.87804002],[7161. 7834. 7205. 7629. 7775.],[8228. 8657. 8050. 8594. 8619.]
46,250,4.186472308527198e+19,702.3113501172696,0.18101191520690918,198,[7711.348 8268.168 7652.424 8203.704 8217.476],[203.99616392 176.70480405 181.40475248 200.73371512 175.36889526],[7221. 7834. 7205. 7629. 7775.],[8228. 8657. 8050. 8594. 8619.]
47,250,4.186472308527198e+19,703.1911176632319,0.16501545906066895,196,[7729.792 8282.94  7653.392 8208.156 8209.108],[206.64993766 181.81920801 179.87886573 200.39591728 178.68060985],[7246. 7834. 7205. 7629. 7775.],[8228. 8657. 8050. 8594. 8619.]
48,250,4.186472308527198e+19,708.3274647665774,0.2220146656036377,202,[7722.644 8289.336 7656.444 8215.928 8220.024],[208.52793881 177.01522845 182.51344845 200.57161019 173.77608415],[7246. 7834. 7205. 7629. 7775.],[8228. 8657. 8050. 8594. 8619.]
49,250,4.186472308527198e+19,709.371973091707,0.17901301383972168,191,[7716.204 8289.524 7674.84  8224.088 8219.04 ],[213.37374343 178.96400036 174.23280518 203.61705296 185.93525325],[7218. 7834. 7211. 7629. 7695.],[8228. 8657. 8050. 8594. 8619.]
50,250,4.211957962345001e+19,695.3462632420845,0.16901206970214844,206,[7725.604 8282.508 7683.116 8229.28  8219.012],[212.60227464 181.20603173 173.99944409 209.20139961 187.32648466],[7218. 7834. 7211. 7602. 7764.],[8228. 8679. 8050. 8594. 8619.]
51,250,4.211957962345001e+19,697.6778094701682,0.2220170497894287,204,[7735.584 8296.732 7686.04  8217.44  8235.608],[211.87270458 175.27063695 181.55974884 211.02983296 182.72545071],[7218. 7871. 7211. 7602. 7700.],[8228. 8679. 8089. 8700. 8619.]
52,250,4.211957962345001e+19,689.687858125817,0.21401619911193848,167,[7748.384 8286.392 7693.7   8224.204 8246.212],[212.79386397 176.02153941 187.29961559 211.01338911 181.81729031],[7218. 7871. 7211. 7602. 7700.],[8228. 8679. 8089. 8744. 8619.]
53,250,4.211957962345001e+19,690.6079344476976,0.2090141773223877,178,[7765.044 8293.088 7697.8   8224.292 8249.616],[214.86567447 176.61936546 186.42611405 206.50764329 183.15481032],[7218. 7871. 7211. 7602. 7700.],[8228. 8679. 8089. 8744. 8619.]
54,250,4.211957962345001e+19,684.248841091521,0.2090134620666504,201,[7778.264 8295.064 7697.488 8227.512 8245.692],[214.57096333 180.19594863 186.28662286 206.89543701 182.6802374 ],[7218. 7871. 7211. 7602. 7700.],[8228. 8679. 8089. 8744. 8654.]
55,250,4.211957962345001e+19,681.1474925499657,0.1830132007598877,224,[7788.788 8296.248 7698.02  8231.916 8255.16 ],[215.4404397  174.94477556 188.08090706 199.46192856 182.08371262],[7218. 7871. 7211. 7719. 7700.],[8228. 8679. 8089. 8744. 8699.]
56,250,4.211957962345001e+19,679.7756344924924,0.2070319652557373,230,[7791.432 8306.82  7702.096 8238.904 8251.188],[216.02264089 173.6661959  188.54785807 197.02237128 185.09100642],[7218. 7871. 7211. 7719. 7745.],[8228. 8679. 8089. 8744. 8699.]
57,250,4.211957962345001e+19,673.8082849721126,0.16601085662841797,226,[7800.78  8312.256 7712.504 8246.16  8246.264],[216.11188676 173.04121608 187.62109152 194.69415605 184.41772774],[7218. 7871. 7211. 7719. 7745.],[8228. 8679. 8089. 8744. 8699.]
58,250,4.211957962345001e+19,667.1933172096018,0.21401619911193848,240,[7815.636 8325.24  7719.912 8250.4   8251.596],[211.06686975 163.86828369 181.4051164  192.16209824 181.64933466],[7218. 7871. 7211. 7719. 7745.],[8229. 8679. 8089. 8744. 8699.]
59,250,4.211957962345001e+19,662.9012848905475,0.17401361465454102,250,[7826.784 8331.672 7725.6   8243.72  8256.84 ],[200.87437204 161.36799068 181.12874979 191.75659989 178.68317884],[7240. 7943. 7211. 7666. 7745.],[8229. 8679. 8188. 8744. 8699.]
60,250,4.386986730816787e+19,665.6713039858544,0.16401243209838867,250,[7837.028 8327.74  7717.012 8250.088 8262.016],[201.55131162 163.6471338  179.94173461 194.06629861 177.67185411],[7240. 7896. 7211. 7666. 7745.],[8229. 8679. 8188. 8744. 8699.]
61,250,4.386986730816787e+19,662.3679594025864,0.23501873016357422,250,[7836.188 8338.36  7727.496 8247.312 8258.296],[201.97831729 164.66855923 174.559222   191.0392804  180.57621212],[7240. 7943. 7211. 7666. 7745.],[8274. 8683. 8188. 8744. 8699.]
62,250,4.386986730816787e+19,667.513388424291,0.1980140209197998,250,[7836.136 8336.312 7722.316 8251.42  8266.016],[203.11625613 164.33689378 174.60865999 191.55501455 181.94047308],[7240. 7943. 7211. 7666. 7745.],[8274. 8683. 8188. 8744. 8699.]
63,250,4.386986730816787e+19,671.2740809800202,0.19801545143127441,250,[7832.372 8340.9   7729.332 8268.008 8276.812],[199.03553858 160.533442   173.96950818 189.70794379 179.64616516],[7240. 7923. 7211. 7666. 7745.],[8274. 8695. 8188. 8744. 8699.]
64,250,4.386986730816787e+19,670.7354417501879,0.24501824378967285,250,[7841.508 8340.044 7728.46  8271.5   8278.484],[199.35779377 162.82140542 179.2106258  192.18460396 178.89326914],[7350. 7843. 7211. 7666. 7745.],[8274. 8695. 8188. 8744. 8699.]
65,250,4.386986730816787e+19,676.0721406690394,0.18001341819763184,250,[7840.936 8346.768 7729.212 8271.    8280.972],[200.64469069 162.60492667 182.88522919 192.72355331 180.90659252],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8699.]
66,250,4.386986730816787e+19,669.5490230502988,0.18401360511779785,250,[7844.588 8341.284 7731.968 8266.156 8282.46 ],[199.24407709 163.54865742 186.49347167 191.37024759 179.36659778],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8699.]
67,250,4.386986730816787e+19,667.5681205783847,0.20401525497436523,250,[7847.816 8341.468 7731.86  8265.508 8278.816],[197.10557106 164.33349317 184.69819815 189.68180181 181.45460629],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8717.]
68,250,4.386986730816787e+19,667.291615372506,0.2139270305633545,250,[7844.572 8336.988 7738.108 8268.476 8277.612],[201.38199725 166.32352767 184.20929492 192.84597332 183.69500117],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8717.]
69,250,4.386986730816787e+19,669.5673524060536,0.20701384544372559,250,[7850.428 8339.688 7733.816 8267.684 8279.368],[202.35378132 166.85104332 184.89726375 193.03274371 182.7809415 ],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8717.]
70,250,4.44982323601066e+19,668.3969879704949,0.2720177173614502,250,[7848.128 8336.124 7737.44  8269.576 8276.952],[205.42868255 169.07443516 185.16048823 193.95171622 184.74671769],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8717.]
71,250,4.44982323601066e+19,671.112015303692,0.2810215950012207,250,[7849.26  8336.32  7734.904 8269.44  8273.976],[209.05105692 169.62653566 187.39583449 195.82166989 185.66166924],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8717.]
72,250,4.44982323601066e+19,670.4409907468653,0.19301462173461914,250,[7841.048 8337.48  7744.704 8282.816 8265.952],[210.73962536 172.55452935 184.82019474 193.45767016 189.01457535],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8717.]
73,250,4.44982323601066e+19,668.5156316495933,0.3180258274078369,250,[7842.984 8335.064 7746.9   8282.324 8269.424],[211.01833035 175.24238044 183.07015595 194.09184172 191.84893073],[7350. 7843. 7211. 7666. 7745.],[8322. 8695. 8188. 8744. 8717.]
74,250,4.44982323601066e+19,672.0749371035406,0.23701977729797363,250,[7838.736 8328.684 7749.504 8290.324 8271.56 ],[210.14488884 181.28702144 189.70858174 193.28177106 189.15612176],[7350. 7843. 7211. 7666. 7745.],[8322. 8729. 8188. 8744. 8717.]
75,250,4.44982323601066e+19,678.8557515146405,0.211014986038208,250,[7848.98  8335.532 7739.872 8297.892 8279.764],[208.81184737 176.92312731 191.58091663 190.96961103 190.52765758],[7350. 7915. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
76,250,4.44982323601066e+19,685.6191422079862,0.22901654243469238,250,[7848.396 8338.488 7731.676 8297.128 8272.432],[219.23577989 176.2045228  190.09975019 195.5317458  192.97534914],[7350. 7915. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
77,250,4.44982323601066e+19,689.1422499909762,0.1740114688873291,250,[7851.016 8331.752 7724.548 8296.448 8274.092],[220.40297581 178.05507714 192.03397537 198.90755465 193.69238378],[7350. 7915. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
78,250,4.44982323601066e+19,689.117312375936,0.23401641845703125,250,[7851.408 8336.508 7728.568 8299.172 8274.916],[224.37551011 179.39072979 194.50831698 198.42257537 190.20367227],[7263. 7915. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
79,250,4.44982323601066e+19,685.38077647918,0.196014404296875,250,[7849.932 8333.296 7733.916 8295.188 8278.532],[224.11819956 180.06852136 194.92793782 200.57922289 192.28235742],[7263. 7915. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
80,250,4.4768594048344515e+19,686.3032869335805,0.1590118408203125,250,[7850.376 8336.5   7733.992 8296.46  8274.236],[225.12116432 181.12592857 198.92376413 202.19153395 189.2166914 ],[7263. 7915. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
81,250,4.4768594048344515e+19,690.4308520447579,0.3700273036956787,250,[7851.164 8340.544 7731.236 8301.46  8274.524],[226.29018782 178.90442159 195.97941806 202.64424097 188.86179451],[7263. 7915. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
82,250,4.4768594048344515e+19,684.7373794669138,0.1940140724182129,250,[7853.4   8342.604 7736.368 8296.312 8275.56 ],[226.12095878 178.59961698 192.47115258 202.88171592 188.25743651],[7263. 7915. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
83,250,4.4768594048344515e+19,683.5958944370167,0.1610112190246582,250,[7858.34  8338.992 7735.412 8291.752 8280.584],[226.91011524 184.78043169 193.59492312 200.21347231 188.59879889],[7263. 7738. 7211. 7666. 7745.],[8330. 8729. 8188. 8744. 8717.]
84,250,4.4768594048344515e+19,682.6141623534048,0.19001483917236328,250,[7855.516 8342.216 7740.904 8287.308 8276.352],[226.84707127 184.83781362 190.69936231 205.06796224 192.63313343],[7243. 7738. 7211. 7666. 7745.],[8330. 8799. 8188. 8744. 8717.]
85,250,4.4768594048344515e+19,697.9507973315781,0.15201115608215332,250,[7847.308 8356.756 7733.644 8296.772 8285.976],[224.83888706 178.83214606 193.22212416 195.77726123 190.00330372],[7243. 7915. 7211. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
86,250,4.4768594048344515e+19,701.0697559333507,0.17007017135620117,250,[7845.856 8357.904 7736.896 8301.608 8291.624],[228.3330271  184.02108244 190.17992845 192.32118535 184.6752897 ],[7243. 7905. 7280. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
87,250,4.4768594048344515e+19,699.5965698673637,0.17901253700256348,250,[7851.432 8357.608 7735.236 8298.364 8289.78 ],[227.62094231 185.0133788  189.34424814 193.67095679 187.14290689],[7243. 7905. 7280. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
88,250,4.4768594048344515e+19,701.2090283347005,0.3010213375091553,250,[7848.04  8357.752 7733.668 8304.14  8288.476],[225.99247421 182.67379258 188.96049792 193.88010831 187.56324113],[7243. 7905. 7280. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
89,250,4.4768594048344515e+19,714.4702081694256,0.20801734924316406,250,[7848.828 8366.1   7721.56  8307.344 8289.324],[229.56607418 178.75798723 185.63255749 194.58255231 189.05788273],[7243. 7905. 7280. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
90,250,4.510906441616139e+19,712.7149246712713,0.20201396942138672,250,[7848.816 8366.532 7725.444 8306.628 8284.192],[229.78744558 179.65001802 184.59900017 195.52133801 193.39911876],[7243. 7905. 7280. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
91,250,4.510906441616139e+19,708.3116870243969,0.19408154487609863,250,[7856.676 8364.    7729.612 8313.652 8286.368],[230.19243042 180.63944198 186.28497915 192.09306832 192.65031683],[7243. 7905. 7280. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
92,250,4.510906441616139e+19,712.080540838253,0.24202275276184082,250,[7856.016 8366.584 7726.408 8309.892 8286.676],[231.64869899 181.00303573 190.60245942 195.69498802 192.85537333],[7243. 7905. 7246. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
93,250,4.510906441616139e+19,710.3840659488295,0.16801142692565918,250,[7855.044 8364.252 7728.116 8311.9   8284.884],[233.31947639 179.12814546 190.89592595 195.48584092 193.40464975],[7243. 7905. 7246. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
94,250,4.510906441616139e+19,714.0257460034522,0.2680184841156006,250,[7860.544 8365.948 7722.884 8314.82  8287.236],[231.83330232 181.97191348 191.51149977 196.81844324 194.85458246],[7243. 7905. 7324. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
95,250,4.510906441616139e+19,716.9377941034102,0.16301298141479492,250,[7856.932 8363.276 7723.168 8318.772 8287.312],[234.08540189 181.13323225 190.86641343 199.31117384 196.2457201 ],[7243. 7907. 7324. 7827. 7745.],[8330. 8799. 8188. 8744. 8717.]
96,250,4.510906441616139e+19,720.9074179216007,0.20101261138916016,250,[7846.392 8363.948 7726.496 8316.8   8287.7  ],[234.61442056 184.94840712 192.60093973 200.61567237 195.8958754 ],[7243. 7907. 7324. 7827. 7745.],[8330. 8838. 8188. 8744. 8717.]
97,250,4.510906441616139e+19,718.8025517286202,0.17101025581359863,250,[7852.688 8368.14  7727.092 8321.944 8286.408],[232.17088245 185.04790839 193.63723696 196.08342323 193.88029693],[7243. 7907. 7324. 7827. 7745.],[8330. 8838. 8188. 8744. 8717.]
98,250,4.510906441616139e+19,713.695877278683,0.18401217460632324,250,[7855.86  8371.908 7736.052 8323.572 8289.184],[230.36444257 183.07468295 190.28023885 196.75108339 191.98999491],[7243. 7907. 7324. 7827. 7745.],[8330. 8838. 8188. 8744. 8717.]
99,250,4.510906441616139e+19,712.338473572042,0.17601394653320312,250,[7853.944 8374.016 7741.208 8321.692 8289.16 ],[233.40097014 183.28951891 188.41801595 200.21461769 192.20243079],[7243. 7907. 7324. 7827. 7745.],[8330. 8838. 8188. 8744. 8717.]
100,250,4.561310979364746e+19,715.4447783136205,0.2700214385986328,250,[7859.696 8374.772 7734.696 8322.716 8290.348],[232.79327221 186.4883482  191.77350073 198.84044695 190.44487627],[7243. 7907. 7324. 7827. 7745.],[8403. 8838. 8188. 8744. 8717.]
101,250,4.561310979364746e+19,706.1274125613844,0.24501991271972656,250,[7856.38  8375.4   7749.712 8317.544 8286.012],[232.06548128 181.49336076 193.06675803 200.57170305 194.3542638 ],[7243. 7907. 7324. 7827. 7745.],[8403. 8838. 8219. 8744. 8717.]
102,250,4.561310979364746e+19,707.474606615992,0.21301555633544922,250,[7856.824 8376.448 7750.928 8320.388 8271.884],[232.9920364  183.32495546 194.70355625 204.97950497 195.30318621],[7243. 7907. 7324. 7827. 7745.],[8403. 8838. 8219. 8744. 8717.]
