gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
0,250,1.8940108297160823e+19,909.1879648897979,0.04300212860107422,24,[6772.54  6758.628 6386.072 5826.656 6594.42 ],[321.49488394 325.61427735 343.92936893 281.51876965 305.14301499],[5539. 5607. 5314. 4894. 5469.],[7512. 7416. 7290. 6425. 7396.]
1,250,1.8940108297160823e+19,892.1391610619135,0.1770164966583252,37,[6919.448 6924.952 6556.136 5966.828 6751.   ],[235.28285806 234.60292772 248.88612156 207.67734209 221.57496248],[6082. 6189. 5944. 5216. 6140.],[7538. 7582. 7290. 6492. 7396.]
2,250,1.8940108297160823e+19,886.6358162820983,0.16801214218139648,43,[7017.616 7021.644 6664.152 6057.032 6829.8  ],[223.46411914 214.96994502 237.996859   190.18100582 228.62356834],[6428. 6326. 6018. 5463. 6140.],[7626. 7582. 7290. 6503. 7514.]
3,250,1.8940108297160823e+19,891.117158315922,0.17801403999328613,61,[7080.448 7081.992 6764.284 6116.352 6877.208],[224.03058563 223.13335908 236.03688556 189.57874379 227.37270886],[6463. 6326. 6174. 5487. 6198.],[7626. 7707. 7675. 6644. 7514.]
4,250,1.8940108297160823e+19,928.3865904965971,0.170013427734375,65,[7138.36  7126.56  6832.164 6160.736 6919.128],[216.36470692 221.45045134 237.22239587 196.04969346 229.51656937],[6463. 6326. 6199. 5487. 6227.],[7626. 7802. 7675. 6644. 7514.]
5,250,1.8940108297160823e+19,974.8227694046063,0.17301321029663086,47,[7195.36  7180.18  6874.012 6195.648 6957.256],[217.61095193 230.55467811 255.22673029 208.36134981 234.74515216],[6607. 6645. 6184. 5487. 6330.],[7626. 7802. 7675. 6730. 7514.]
6,250,1.8940108297160823e+19,931.2858405955199,0.17701292037963867,44,[7232.704 7239.796 6911.772 6252.316 7001.   ],[229.89503775 248.15519818 274.3612801  208.72008084 238.92559511],[6584. 6645. 6184. 5646. 6388.],[7685. 7802. 7675. 6730. 7515.]
7,250,1.8940108297160823e+19,897.3366556267002,0.1810135841369629,25,[7247.124 7294.532 6969.136 6291.496 7061.672],[225.35090109 252.60332733 271.03590446 197.27031704 220.60581229],[6584. 6657. 6238. 5767. 6388.],[7805. 7978. 7675. 6730. 7515.]
8,250,1.8940108297160823e+19,943.9843719856833,0.16801166534423828,36,[7268.812 7365.812 7010.064 6343.252 7112.316],[231.31588933 249.50352434 265.9023804  195.44868507 203.13272544],[6584. 6657. 6238. 5836. 6496.],[7805. 7978. 7675. 6858. 7515.]
9,250,1.8940108297160823e+19,935.97225619025,0.17501521110534668,47,[7303.4   7419.088 7056.02  6389.156 7142.592],[225.9566153  232.39234122 256.07259049 177.71353259 192.01814898],[6732. 6657. 6244. 5836. 6606.],[7806. 7978. 7675. 6858. 7515.]
10,250,2.5386928852026184e+19,940.9222474790611,0.17101335525512695,60,[7365.7   7475.94  7109.412 6422.7   7169.432],[211.29433973 213.61116169 261.55385345 182.05382171 193.09197129],[6759. 6788. 6244. 5836. 6740.],[7945. 7978. 7779. 6858. 7647.]
11,250,2.5386928852026184e+19,959.1298408116909,0.2320249080657959,69,[7403.776 7507.992 7169.64  6460.892 7181.38 ],[205.86373606 216.46041656 240.77826812 180.6968299  203.50100639],[6759. 6828. 6257. 6017. 6685.],[7945. 7978. 7779. 6858. 7685.]
12,250,2.5386928852026184e+19,901.059341382963,0.18201208114624023,51,[7436.456 7548.984 7217.764 6489.612 7202.16 ],[212.19847328 211.55473936 218.24187569 181.42133683 211.17001302],[6977. 6828. 6562. 6055. 6706.],[7987. 7978. 7779. 6966. 7697.]
13,250,2.5386928852026184e+19,915.6050820816148,0.19701552391052246,66,[7466.24  7577.956 7238.684 6522.472 7228.024],[213.2003152  215.21322    213.80016872 176.08443775 204.66862833],[6977. 6828. 6562. 6055. 6698.],[7987. 7986. 7779. 6966. 7755.]
14,250,2.5386928852026184e+19,907.2483703506011,0.1700129508972168,84,[7487.78  7594.684 7265.152 6546.268 7243.008],[217.04407755 222.53600191 213.43754331 186.95746087 208.57756336],[6977. 6828. 6694. 6055. 6654.],[7987. 8059. 7779. 7005. 7755.]
15,250,2.5386928852026184e+19,917.1084726417114,0.18001413345336914,86,[7494.316 7621.372 7306.344 6569.648 7275.484],[216.41122    221.9962919  201.32974361 181.97458091 210.77954774],[6977. 6921. 6698. 6144. 6654.],[7987. 8070. 7779. 7005. 7769.]
16,250,2.5386928852026184e+19,896.172314203918,0.15701007843017578,97,[7512.148 7667.636 7317.196 6601.072 7306.524],[220.72045237 218.4860808  198.55652491 179.94506611 211.39339967],[6977. 6921. 6762. 6144. 6729.],[7987. 8183. 7779. 7005. 7824.]
17,250,2.5386928852026184e+19,890.7774597863204,0.1721644401550293,107,[7534.552 7692.272 7341.564 6629.388 7332.808],[213.96636954 207.72625741 197.86303825 179.73757942 209.47993492],[6977. 6921. 6867. 6043. 6681.],[7987. 8183. 7779. 7095. 7824.]
18,250,2.5386928852026184e+19,881.1369114700748,0.17801284790039062,112,[7535.212 7710.5   7356.5   6658.668 7351.168],[224.8419157  203.98090597 199.98924471 184.96284431 211.90091028],[6791. 7125. 6858. 6043. 6681.],[7987. 8183. 7779. 7095. 7824.]
19,250,2.5386928852026184e+19,880.8106095807605,0.1680135726928711,130,[7558.264 7737.98  7368.44  6686.168 7348.636],[214.2776197  203.48940906 193.07024214 180.50459212 213.30533867],[6791. 7212. 6858. 6043. 6681.],[7999. 8183. 7779. 7101. 7981.]
20,250,2.894451355399472e+19,884.0763676480925,0.16701102256774902,115,[7567.824 7757.612 7379.672 6705.424 7362.864],[222.92538892 206.7799155  199.51297806 183.49865456 210.34472065],[6791. 7212. 6858. 6043. 6681.],[8010. 8214. 7905. 7101. 7981.]
21,250,2.894451355399472e+19,885.1363444636671,0.18901586532592773,128,[7581.5   7778.396 7394.856 6710.432 7363.288],[220.01791291 202.25963311 204.61328223 183.22811295 219.65182689],[6791. 7212. 6867. 6043. 6681.],[8042. 8214. 7905. 7101. 7981.]
22,250,2.894451355399472e+19,889.7618509568231,0.1950533390045166,144,[7602.212 7803.296 7401.56  6723.772 7370.064],[222.23245275 192.50055684 200.49195096 183.55001503 220.6362706 ],[6791. 7267. 6938. 6043. 6681.],[8117. 8214. 7905. 7101. 7981.]
23,250,2.894451355399472e+19,872.7707241971684,0.16501379013061523,155,[7602.872 7815.412 7415.772 6748.1   7396.792],[219.84496268 191.03095628 195.8359518  180.83168417 210.1341589 ],[6791. 7267. 6938. 6043. 6681.],[8117. 8409. 7905. 7101. 7981.]
24,250,2.894451355399472e+19,884.5183182638322,0.1700131893157959,165,[7628.368 7832.228 7427.296 6756.192 7414.348],[210.68535919 195.42024464 189.63466029 185.15276702 213.27025788],[6969. 7264. 7008. 6280. 6729.],[8117. 8409. 7905. 7128. 8054.]
25,250,2.894451355399472e+19,848.297351620631,0.18905115127563477,145,[7648.4   7837.48  7433.644 6788.412 7436.508],[194.18389223 190.51528443 191.65482844 180.18795258 210.44889626],[7135. 7264. 7008. 6280. 6729.],[8117. 8409. 7905. 7138. 8054.]
26,250,2.894451355399472e+19,863.4626237000048,0.19103646278381348,148,[7657.996 7835.376 7427.74  6810.008 7455.276],[200.82672129 191.8141669  193.869421   178.18747413 216.746266  ],[7135. 7264. 7008. 6271. 6729.],[8117. 8409. 7905. 7233. 8060.]
27,250,2.894451355399472e+19,903.365751901195,0.19813251495361328,135,[7678.34  7836.416 7448.544 6813.72  7462.356],[208.74472544 196.23079    194.86270055 191.88457364 223.11239603],[7135. 7264. 6921. 6271. 6889.],[8117. 8409. 7905. 7372. 8060.]
28,250,2.894451355399472e+19,901.5120178426878,0.2070143222808838,141,[7690.028 7843.108 7488.448 6801.32  7464.94 ],[219.13141997 201.65777033 189.69246505 198.41399547 220.81800742],[7089. 7264. 6921. 6213. 6889.],[8117. 8409. 7905. 7372. 8060.]
29,250,2.894451355399472e+19,914.5606441204064,0.1770153045654297,151,[7709.44  7849.748 7501.292 6802.12  7489.196],[224.53124148 200.7323504  191.76180729 200.28038746 223.26860412],[7089. 7336. 6921. 6213. 6915.],[8189. 8409. 7929. 7372. 8060.]
30,250,3.1656587512339878e+19,921.2930539773404,0.16504812240600586,172,[7730.324 7862.54  7501.852 6810.008 7499.912],[223.09693638 203.57948914 195.61737677 193.12913798 220.46988061],[7089. 7336. 6921. 6213. 6915.],[8189. 8409. 7929. 7372. 8060.]
31,250,3.1656587512339878e+19,913.0373793177497,0.26743578910827637,190,[7743.336 7876.716 7500.016 6811.748 7510.408],[222.2106908  200.03180583 196.83458981 194.04775829 220.54033993],[7135. 7405. 6921. 6213. 6915.],[8252. 8409. 7932. 7372. 8060.]
32,250,3.1656587512339878e+19,933.4561990121911,0.17801213264465332,150,[7738.392 7898.456 7500.308 6811.164 7502.34 ],[236.18048678 211.01235998 203.19263061 201.56934565 225.15875377],[7135. 7405. 6921. 6213. 6915.],[8252. 8409. 7932. 7372. 8060.]
33,250,3.1656587512339878e+19,908.5708244101288,0.17103004455566406,148,[7752.672 7907.672 7527.068 6810.772 7516.196],[230.33757057 213.69863925 198.08030537 202.01065322 214.66276245],[7135. 7244. 6921. 6213. 6915.],[8252. 8449. 7991. 7372. 8069.]
34,250,3.1656587512339878e+19,907.2459404760649,0.16301202774047852,155,[7760.672 7925.872 7531.424 6833.048 7523.972],[230.23429027 206.5047012  197.16907522 192.08868185 204.91815736],[7135. 7432. 6921. 6271. 6915.],[8252. 8449. 7991. 7372. 8069.]
35,250,3.1656587512339878e+19,905.3565075046282,0.1949939727783203,154,[7769.024 7937.144 7541.232 6845.628 7534.776],[225.1595688  200.48454121 193.12748685 185.76900069 202.32144183],[7135. 7443. 6921. 6334. 6915.],[8252. 8449. 8012. 7372. 8069.]
36,250,3.1656587512339878e+19,900.6499025442071,0.19901418685913086,159,[7766.148 7956.856 7542.804 6864.9   7551.484],[229.7532374  200.261657   197.64674949 182.70225505 203.14836387],[7135. 7443. 6921. 6404. 6915.],[8252. 8449. 8012. 7372. 8069.]
37,250,3.1656587512339878e+19,896.7952527443598,0.17303085327148438,171,[7774.952 7961.704 7555.988 6879.06  7566.44 ],[230.7513417  193.06376248 191.80130306 170.66052971 199.90163181],[7135. 7510. 7072. 6467. 6915.],[8252. 8449. 8012. 7372. 8069.]
