gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
26,250,3.3227785341935714e+19,789.3397349402361,0.17101240158081055,98,[7185.868 7699.856 7840.552 8138.136 7783.524],[184.79076431 216.21508565 174.02006579 185.63339544 178.68997013],[6574. 7074. 7377. 7662. 6957.],[7661. 8208. 8291. 8608. 8161.]
27,250,3.3227785341935714e+19,779.8119461750734,0.16302943229675293,113,[7212.404 7701.592 7849.756 8157.048 7811.332],[186.31133295 207.73754965 168.16865482 181.58413393 169.96175386],[6690. 7074. 7407. 7662. 7251.],[7661. 8208. 8291. 8717. 8165.]
28,250,3.3227785341935714e+19,772.1575330533899,0.16904354095458984,63,[7239.688 7723.108 7852.188 8177.66  7819.36 ],[191.07395075 212.87269514 173.48883727 182.98384737 172.4122687 ],[6690. 7074. 7380. 7662. 7251.],[7661. 8208. 8291. 8717. 8165.]
29,250,3.3227785341935714e+19,746.2607028739338,0.21655011177062988,83,[7264.268 7745.576 7864.572 8194.164 7827.372],[197.08374914 198.2612121  178.75190857 179.37973437 173.76543274],[6690. 7086. 7380. 7662. 7251.],[7682. 8208. 8315. 8717. 8165.]
30,250,3.7113012086836314e+19,736.9107579356281,0.2050323486328125,101,[7285.112 7752.624 7882.272 8202.532 7837.912],[196.63941481 192.01969332 174.79280882 173.15131237 186.12733345],[6690. 7086. 7380. 7662. 7233.],[7688. 8208. 8315. 8717. 8230.]
31,250,3.7113012086836314e+19,738.8813953846171,0.18001317977905273,102,[7300.072 7755.792 7895.896 8215.492 7850.032],[197.65603157 194.67498231 175.87435624 181.04903738 182.60418116],[6690. 7086. 7380. 7620. 7251.],[7692. 8208. 8315. 8717. 8230.]
32,250,3.7113012086836314e+19,733.9279199685274,0.1760108470916748,97,[7311.26  7756.684 7909.416 8218.072 7860.176],[196.42128296 192.94446907 178.63646589 182.0436948  182.23933995],[6690. 7271. 7380. 7620. 7251.],[7692. 8208. 8315. 8717. 8231.]
33,250,3.7113012086836314e+19,735.6389914453271,0.17501258850097656,101,[7333.264 7771.208 7921.136 8240.176 7865.844],[188.03549214 185.31131842 174.81674263 178.00218264 174.60468397],[6690. 7311. 7448. 7620. 7251.],[7692. 8208. 8315. 8717. 8231.]
34,250,3.7113012086836314e+19,714.9293437457832,0.18701386451721191,123,[7355.572 7790.636 7911.924 8246.176 7881.98 ],[191.49133875 187.69656231 182.29307783 178.94698942 165.86340042],[6690. 7311. 7448. 7620. 7468.],[7735. 8208. 8315. 8717. 8231.]
35,250,3.7113012086836314e+19,703.6146485447849,0.1790153980255127,132,[7383.628 7798.132 7928.688 8252.516 7884.368],[181.11196983 186.05733142 178.87968766 179.38033823 165.02964757],[6869. 7265. 7449. 7620. 7468.],[7746. 8208. 8315. 8717. 8231.]
36,250,3.7113012086836314e+19,692.391766069927,0.17302942276000977,145,[7408.956 7800.432 7941.676 8266.492 7894.224],[174.82549604 180.58112132 177.87124282 173.87531721 166.18018481],[6980. 7311. 7449. 7620. 7468.],[7783. 8208. 8315. 8717. 8359.]
37,250,3.7113012086836314e+19,687.9457000246402,0.18753957748413086,156,[7416.624 7823.532 7947.432 8266.56  7910.252],[183.85125135 174.82663692 173.31002676 175.88102342 168.63811104],[6980. 7427. 7449. 7620. 7468.],[7928. 8245. 8315. 8717. 8359.]
38,250,3.7113012086836314e+19,691.2152730777343,0.20101499557495117,155,[7429.756 7834.928 7959.02  8275.084 7912.648],[186.78520408 176.81536929 170.90236862 171.72884715 171.63560265],[7012. 7391. 7449. 7620. 7468.],[7928. 8245. 8315. 8717. 8359.]
39,250,3.7113012086836314e+19,674.1964999086789,0.18503093719482422,164,[7443.084 7840.124 7961.44  8293.344 7926.88 ],[189.06749309 175.863119   171.75181629 170.36734917 165.88355434],[7012. 7391. 7449. 7620. 7468.],[7928. 8245. 8345. 8717. 8359.]
40,250,3.958557643011466e+19,670.048249363618,0.17201852798461914,168,[7455.164 7854.168 7973.792 8290.484 7931.344],[187.00096552 168.53864772 167.06732995 168.82630643 165.69876784],[7018. 7435. 7449. 7620. 7351.],[7928. 8245. 8474. 8717. 8359.]
41,250,3.958557643011466e+19,677.2921087530755,0.1720125675201416,166,[7468.42  7857.84  7974.288 8310.124 7938.4  ],[187.96262288 171.41196691 165.703944   155.06730353 169.49897935],[7018. 7435. 7449. 7833. 7351.],[7928. 8245. 8474. 8717. 8359.]
42,250,3.958557643011466e+19,688.6609681631747,0.1960146427154541,179,[7469.568 7864.776 7986.712 8317.98  7946.28 ],[186.07593444 169.50867183 166.97189301 159.73789657 164.09095527],[7044. 7435. 7449. 7833. 7351.],[7928. 8245. 8474. 8717. 8359.]
43,250,3.958557643011466e+19,704.9240870683826,0.18316435813903809,128,[7485.168 7871.572 7993.132 8321.996 7948.124],[185.66973845 177.748375   167.7714236  167.52615313 169.46281192],[7044. 7435. 7449. 7833. 7351.],[7928. 8245. 8474. 8717. 8359.]
44,250,3.958557643011466e+19,702.1921175426827,0.19201374053955078,125,[7485.044 7875.016 7990.716 8332.624 7958.804],[182.78652594 177.14640201 170.16374274 169.60540859 172.31623715],[7044. 7435. 7468. 7833. 7351.],[7928. 8245. 8474. 8717. 8359.]
45,250,3.958557643011466e+19,684.5643086241643,0.17103004455566406,110,[7493.66  7881.512 8000.584 8338.812 7958.856],[183.45375548 179.15627216 167.22816433 166.19056729 174.86423095],[7044. 7435. 7468. 7833. 7351.],[7928. 8245. 8474. 8717. 8359.]
46,250,3.958557643011466e+19,675.5417695862216,0.1810133457183838,118,[7505.264 7894.52  8006.34  8336.784 7958.748],[187.57109133 174.93336331 164.4799088  169.75733664 174.88550682],[7044. 7435. 7468. 7833. 7351.],[7928. 8245. 8474. 8717. 8359.]
47,250,3.958557643011466e+19,678.7767119140826,0.1720290184020996,127,[7504.824 7896.48  8016.3   8341.696 7964.752],[193.30763312 176.27674152 167.21038843 170.0830726  175.1874496 ],[7044. 7435. 7468. 7833. 7351.],[7928. 8245. 8474. 8717. 8359.]
48,250,3.958557643011466e+19,689.3205179702936,0.18001890182495117,119,[7524.26  7888.532 8021.884 8355.76  7981.16 ],[192.19354932 175.61756454 170.57741511 168.47978632 171.57062219],[7044. 7435. 7588. 7833. 7438.],[7972. 8272. 8474. 8717. 8369.]
49,250,3.958557643011466e+19,679.3206960825189,0.22501730918884277,130,[7523.556 7890.164 8029.704 8360.452 7990.54 ],[190.74957107 178.04768211 171.00350986 170.31131406 173.72541668],[7044. 7435. 7588. 7833. 7438.],[7972. 8272. 8474. 8717. 8397.]
50,250,4.0368060541801185e+19,684.413464353326,0.19805359840393066,145,[7532.052 7892.736 8047.988 8361.612 7992.812],[192.35586109 175.08241004 162.10190578 169.38516303 177.39411675],[7056. 7435. 7588. 7833. 7438.],[7972. 8272. 8474. 8717. 8397.]
51,250,4.0368060541801185e+19,675.8535406629345,0.19901418685913086,151,[7555.336 7906.316 8045.232 8369.492 8006.876],[187.25556628 166.59879995 158.98184228 166.18327815 171.35921517],[7063. 7435. 7660. 7833. 7438.],[7972. 8272. 8474. 8717. 8397.]
52,250,4.0368060541801185e+19,686.9425543882148,0.20851969718933105,146,[7550.84  7903.624 8053.336 8381.856 8014.156],[190.76837893 166.20089839 159.28733504 167.49353201 170.30634652],[7063. 7435. 7667. 7833. 7438.],[7972. 8272. 8474. 8717. 8397.]
53,250,4.0368060541801185e+19,675.972229613374,0.19001460075378418,149,[7562.6   7916.62  8046.896 8387.236 8012.48 ],[199.59124229 169.74589126 164.77302323 174.55879326 174.66849058],[7063. 7435. 7667. 7833. 7438.],[7972. 8272. 8474. 8717. 8397.]
54,250,4.0368060541801185e+19,672.5166385946501,0.20001530647277832,157,[7569.872 7927.36  8053.732 8394.04  8020.144],[195.88126918 163.23903455 162.72200889 173.01608711 170.04943771],[7063. 7530. 7667. 7833. 7438.],[7972. 8272. 8474. 8717. 8397.]
55,250,4.0368060541801185e+19,652.2121576228645,0.17904353141784668,167,[7582.748 7925.684 8057.572 8403.408 8039.308],[191.03140186 160.52578654 161.45782364 166.31861452 163.74804162],[7063. 7545. 7667. 7833. 7614.],[7972. 8272. 8474. 8758. 8404.]
56,250,4.0368060541801185e+19,648.1274493270993,0.1760096549987793,179,[7593.488 7933.208 8062.86  8399.852 8045.932],[189.59814835 161.89519059 164.67964173 168.3059776  161.76654591],[7063. 7540. 7667. 7833. 7639.],[7972. 8272. 8474. 8758. 8404.]
57,250,4.0368060541801185e+19,634.1662683736099,0.17701268196105957,182,[7609.348 7940.704 8061.6   8408.384 8057.976],[182.88099654 163.35669066 160.55503729 161.96413351 156.54800996],[7063. 7540. 7667. 7974. 7639.],[7972. 8272. 8474. 8758. 8404.]
58,250,4.0368060541801185e+19,632.5529533631964,0.18201398849487305,196,[7613.096 7939.832 8065.292 8411.148 8066.4  ],[186.62168894 163.58441178 158.54006035 158.96117166 154.83813484],[7063. 7526. 7667. 7974. 7639.],[7984. 8272. 8474. 8758. 8404.]
59,250,4.0368060541801185e+19,623.8262929652469,0.1870129108428955,207,[7623.424 7944.808 8064.448 8409.068 8072.712],[182.76405616 160.3438154  162.0898001  161.83482745 154.15139654],[7063. 7526. 7667. 7974. 7639.],[7984. 8272. 8474. 8813. 8404.]
60,250,4.141011446847366e+19,626.12735511453,0.18961119651794434,221,[7633.952 7953.936 8060.62  8416.496 8076.8  ],[179.70842411 156.55768235 165.89901627 158.42348937 158.5155639 ],[7063. 7526. 7667. 7974. 7639.],[8010. 8272. 8474. 8813. 8466.]
61,250,4.141011446847366e+19,629.296019876582,0.18801212310791016,226,[7634.564 7952.292 8064.988 8419.076 8082.724],[179.32292074 155.62878505 167.62590449 157.09856213 155.6919517 ],[7063. 7526. 7667. 7974. 7682.],[8010. 8272. 8474. 8813. 8466.]
62,250,4.141011446847366e+19,627.1335792537571,0.18501591682434082,228,[7646.748 7955.288 8061.144 8430.104 8091.024],[178.84902151 155.73191406 165.65857438 149.62140617 156.28223003],[7063. 7526. 7672. 7974. 7632.],[8010. 8357. 8474. 8813. 8466.]
63,250,4.141011446847366e+19,621.2533459051739,0.17701244354248047,233,[7652.736 7965.752 8063.072 8429.864 8099.352],[174.15556926 154.13989262 162.79349746 148.30912819 159.50003165],[7063. 7526. 7674. 7974. 7632.],[8010. 8357. 8474. 8813. 8466.]
64,250,4.141011446847366e+19,620.7746618844034,0.18701529502868652,219,[7653.992 7967.048 8073.412 8423.268 8115.252],[174.471476   152.55678843 162.60448412 148.22970072 159.24523383],[7063. 7628. 7674. 7974. 7632.],[8010. 8357. 8474. 8813. 8466.]
65,250,4.141011446847366e+19,622.6238845505245,0.21401524543762207,183,[7656.056 7971.416 8068.484 8433.88  8108.344],[177.14063583 157.64619546 166.50747054 148.61515939 157.07237078],[7063. 7628. 7674. 7998. 7632.],[8010. 8357. 8474. 8813. 8466.]
66,250,4.141011446847366e+19,622.5353675026984,0.22501754760742188,196,[7659.532 7976.996 8060.756 8438.908 8105.476],[181.93612334 161.54289828 168.55520302 151.22117423 154.00948485],[7063. 7628. 7674. 7998. 7632.],[8010. 8357. 8474. 8813. 8466.]
67,250,4.141011446847366e+19,615.2076006604634,0.22301697731018066,206,[7662.272 7981.212 8064.576 8439.144 8110.372],[182.0692561  160.49076938 168.82261763 153.71803819 155.64066826],[7063. 7628. 7674. 7998. 7632.],[8010. 8357. 8474. 8813. 8466.]
68,250,4.141011446847366e+19,609.3185652724239,0.18701386451721191,225,[7675.512 7987.876 8065.232 8438.252 8111.448],[177.3308373  158.17933058 170.12327935 155.18818414 147.56563047],[7063. 7571. 7621. 7998. 7632.],[8010. 8357. 8474. 8813. 8466.]
69,250,4.141011446847366e+19,599.160715565568,0.18101215362548828,225,[7684.34  7994.836 8078.104 8428.732 8108.004],[175.01602327 157.2139978  164.81098624 152.70377918 149.86413842],[7063. 7571. 7621. 7998. 7632.],[8056. 8357. 8474. 8813. 8466.]
70,250,4.207271282831222e+19,591.9522670646977,0.18601322174072266,244,[7697.468 8012.256 8073.228 8436.352 8119.448],[158.73633792 142.57393333 162.51188269 145.83649782 147.28472866],[7179. 7571. 7621. 7998. 7632.],[8056. 8357. 8474. 8813. 8466.]
71,250,4.207271282831222e+19,583.5139901695347,0.18201613426208496,239,[7709.092 8027.324 8055.772 8441.412 8130.128],[156.51707746 133.52519996 155.74617817 145.14324737 147.73765808],[7179. 7571. 7621. 7998. 7632.],[8056. 8357. 8474. 8813. 8466.]
72,250,4.207271282831222e+19,581.3833405874778,0.17188692092895508,249,[7718.68  8031.876 8055.864 8441.312 8135.352],[152.11998422 131.34247075 151.35367027 143.42163943 145.53725329],[7179. 7649. 7674. 7998. 7632.],[8056. 8357. 8474. 8813. 8466.]
73,250,4.207271282831222e+19,589.1522539881153,0.19901561737060547,247,[7717.328 8029.464 8062.18  8454.692 8136.976],[151.65963344 131.70995674 149.07398029 140.94341111 147.95320687],[7179. 7649. 7674. 7998. 7632.],[8056. 8357. 8474. 8813. 8472.]
74,250,4.207271282831222e+19,589.4056900177629,0.16903352737426758,250,[7719.54  8031.204 8064.648 8456.68  8137.404],[150.5968406  133.44887554 150.15875631 143.57769186 145.65263054],[7179. 7636. 7674. 7998. 7632.],[8056. 8357. 8474. 8813. 8472.]
75,250,4.207271282831222e+19,610.2995648660913,0.18099641799926758,223,[7708.892 8031.344 8070.256 8467.952 8142.548],[149.56200164 139.72960196 149.69445702 146.36619041 148.47787612],[7179. 7636. 7674. 7998. 7632.],[8056. 8357. 8474. 8813. 8472.]
76,250,4.207271282831222e+19,601.2617655281412,0.19701480865478516,218,[7716.644 8031.272 8074.528 8462.656 8143.744],[148.62967827 146.38999288 152.86488549 147.92639272 149.74262741],[7179. 7636. 7674. 7998. 7632.],[8056. 8357. 8474. 8813. 8472.]
77,250,4.207271282831222e+19,600.5495029186413,0.17801308631896973,225,[7714.976 8030.688 8074.972 8465.78  8148.108],[149.17685955 145.05413698 154.75850612 149.51894729 148.8289768 ],[7179. 7636. 7674. 7998. 7632.],[8056. 8357. 8474. 8813. 8472.]
78,250,4.207271282831222e+19,601.7362617689731,0.1940159797668457,237,[7717.456 8036.42  8083.32  8466.76  8148.588],[148.30873226 139.95409104 150.10479539 148.66017086 152.01974298],[7179. 7636. 7674. 7998. 7632.],[8056. 8357. 8474. 8813. 8472.]
79,250,4.207271282831222e+19,602.4179817739948,0.20901775360107422,241,[7721.76  8028.912 8083.108 8474.32  8157.5  ],[148.86812419 138.81821298 150.18775029 147.39645043 149.9106734 ],[7179. 7636. 7674. 7998. 7632.],[8056. 8357. 8474. 8813. 8472.]
80,250,4.225995787306332e+19,600.5907665197759,0.2010178565979004,245,[7723.312 8037.784 8084.992 8476.612 8160.708],[148.14919053 134.55649127 150.73481328 145.34050177 147.23075336],[7179. 7640. 7674. 7998. 7632.],[8056. 8373. 8474. 8813. 8472.]
81,250,4.225995787306332e+19,601.0538596726386,0.16901302337646484,250,[7729.46  8035.996 8086.096 8484.396 8169.204],[145.21330655 135.5346302  143.76666785 139.0539722  141.7277474 ],[7179. 7640. 7733. 8033. 7743.],[8056. 8373. 8474. 8820. 8472.]
82,250,4.225995787306332e+19,601.5113477157704,0.19001460075378418,243,[7729.316 8033.444 8092.888 8481.764 8172.732],[147.36490812 136.32108738 142.50977319 140.240466   147.52305642],[7179. 7640. 7733. 8033. 7743.],[8056. 8373. 8474. 8820. 8472.]
83,250,4.225995787306332e+19,604.7589089272572,0.19801616668701172,243,[7727.868 8032.612 8101.16  8484.92  8172.364],[146.28581126 141.05935437 141.26791001 140.76875221 150.54187293],[7289. 7640. 7733. 8033. 7743.],[8056. 8373. 8474. 8820. 8472.]
84,250,4.225995787306332e+19,602.5934306977423,0.20701336860656738,250,[7734.648 8036.872 8103.604 8489.188 8173.404],[143.23822149 139.13524218 137.60107261 142.74985344 149.1359138 ],[7289. 7681. 7733. 8033. 7743.],[8056. 8373. 8474. 8820. 8472.]
85,250,4.225995787306332e+19,604.1888908155399,0.16951775550842285,250,[7736.896 8031.936 8102.576 8491.244 8171.868],[143.18565984 142.8118059  139.66172068 144.7239319  148.12719729],[7289. 7681. 7733. 8033. 7743.],[8056. 8373. 8474. 8820. 8472.]
86,250,4.225995787306332e+19,607.6855074237772,0.1830143928527832,250,[7732.644 8033.188 8104.376 8490.216 8175.124],[150.78333218 141.67495423 141.23949385 146.30554789 148.00193453],[7289. 7681. 7733. 8033. 7743.],[8056. 8373. 8474. 8820. 8472.]
87,250,4.225995787306332e+19,610.5294259447202,0.18701553344726562,250,[7733.78  8032.024 8100.484 8491.84  8170.644],[149.76964846 143.22049931 146.47976565 153.73779756 150.86432734],[7289. 7681. 7718. 8033. 7743.],[8056. 8373. 8474. 8820. 8472.]
88,250,4.225995787306332e+19,608.5908380112127,0.1720130443572998,250,[7738.624 8032.72  8097.752 8492.448 8167.42 ],[151.04691531 144.00192221 147.56680689 153.45414721 150.69987259],[7289. 7681. 7718. 8033. 7743.],[8060. 8373. 8474. 8820. 8472.]
89,250,4.225995787306332e+19,610.3323723295686,0.17301177978515625,250,[7738.24  8028.036 8096.996 8492.188 8168.436],[153.38593938 147.2334293  148.30453798 156.11631771 152.21071547],[7289. 7681. 7718. 8033. 7743.],[8060. 8373. 8474. 8894. 8472.]
90,250,4.288379027683167e+19,608.8619719274423,0.18501496315002441,250,[7740.5   8027.184 8096.364 8489.388 8166.096],[159.68416953 147.09914393 150.22692004 156.68420934 156.30633635],[7289. 7681. 7718. 8033. 7671.],[8118. 8373. 8474. 8894. 8472.]
91,250,4.288379027683167e+19,607.455238466911,0.17301368713378906,250,[7740.72  8029.908 8098.892 8485.836 8164.34 ],[163.19480874 147.76301139 151.62503862 158.91804524 158.02891001],[7289. 7681. 7718. 8033. 7671.],[8118. 8373. 8474. 8894. 8472.]
92,250,4.288379027683167e+19,612.9556412839019,0.18901443481445312,250,[7738.512 8025.28  8094.588 8486.644 8167.244],[163.64880035 149.89007172 157.49034972 161.96623495 159.77223934],[7289. 7681. 7670. 8033. 7671.],[8118. 8373. 8485. 8894. 8472.]
93,250,4.288379027683167e+19,610.830889920918,0.17136025428771973,250,[7741.552 8027.336 8094.832 8485.628 8167.688],[163.83308364 151.87220649 158.03304647 161.24803756 160.12996801],[7289. 7681. 7670. 8033. 7671.],[8118. 8373. 8485. 8894. 8472.]
94,250,4.288379027683167e+19,604.7111172477763,0.21701455116271973,250,[7750.312 8031.144 8093.52  8491.68  8175.808],[156.34448713 151.64016376 149.83901228 152.47699367 156.49540292],[7289. 7681. 7670. 8033. 7671.],[8118. 8373. 8485. 8894. 8472.]
95,250,4.288379027683167e+19,602.7893725494577,0.2233436107635498,250,[7753.868 8033.164 8094.804 8488.388 8172.856],[155.15683219 152.57638449 152.25133689 157.16688409 162.33824954],[7289. 7681. 7670. 8033. 7671.],[8118. 8373. 8485. 8894. 8472.]
96,250,4.288379027683167e+19,603.7895759593258,0.2070155143737793,244,[7754.672 8038.86  8090.076 8487.404 8177.86 ],[157.75658597 153.51549889 154.15518877 159.98160139 162.84692321],[7289. 7681. 7670. 8033. 7671.],[8118. 8373. 8485. 8894. 8472.]
97,250,4.288379027683167e+19,606.2701722543419,0.18007302284240723,250,[7757.376 8036.144 8089.988 8492.528 8183.056],[159.80358764 154.46758645 154.68909417 156.37319852 163.88287544],[7289. 7681. 7670. 8033. 7671.],[8118. 8373. 8485. 8894. 8472.]
98,250,4.288379027683167e+19,605.5757542972444,0.16701364517211914,250,[7764.516 8036.6   8088.576 8501.264 8186.456],[156.04935676 154.86368199 149.08935651 149.86173062 163.10418776],[7373. 7681. 7670. 8093. 7671.],[8118. 8373. 8542. 8894. 8472.]
99,250,4.288379027683167e+19,605.8124428551959,0.17601442337036133,250,[7768.124 8035.656 8083.104 8503.048 8182.184],[157.19787729 155.2551502  149.40563973 153.89572345 165.47456041],[7373. 7684. 7670. 8093. 7671.],[8118. 8373. 8542. 8894. 8544.]
100,250,4.3554154977119126e+19,605.255704604514,0.20101571083068848,250,[7769.644 8037.604 8080.724 8505.168 8180.08 ],[156.43384948 156.91870247 150.78946854 152.21107639 164.57623644],[7373. 7684. 7670. 8093. 7671.],[8118. 8373. 8542. 8894. 8544.]
101,250,4.3554154977119126e+19,609.7111297953063,0.1700124740600586,250,[7770.408 8040.768 8072.248 8513.4   8178.412],[159.75096099 160.20098057 149.31353085 152.77300809 163.6987546 ],[7373. 7632. 7670. 8150. 7671.],[8118. 8373. 8542. 8894. 8544.]
102,250,4.3554154977119126e+19,610.6279083685005,0.1980152130126953,250,[7771.452 8034.036 8070.976 8512.272 8178.784],[161.14438152 158.75551866 154.79196176 155.91807469 163.53984635],[7373. 7632. 7644. 8150. 7671.],[8118. 8373. 8542. 8894. 8544.]
