gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
28,250,3.867883433114171e+19,569.2018309323721,0.17807674407958984,116,[7699.108 7882.252 8239.2   7778.388 8084.38 ],[211.59631456 194.47357789 194.10061309 191.34341237 199.37822248],[7013. 7173. 7546. 7168. 7424.],[8230. 8305. 8683. 8258. 8483.]
29,250,3.867883433114171e+19,586.7498703647113,0.1761033535003662,116,[7705.756 7902.468 8247.348 7789.784 8095.564],[218.0008084  191.87906862 209.73633661 199.49971765 198.0760811 ],[7158. 7173. 7546. 7168. 7424.],[8230. 8305. 8683. 8258. 8483.]
30,250,4.106785962041239e+19,613.6542712880084,0.1680142879486084,101,[7719.152 7908.824 8251.672 7791.432 8125.404],[216.40026085 191.64563398 212.7463946  205.91451959 189.03244373],[7204. 7360. 7546. 7168. 7517.],[8230. 8305. 8683. 8258. 8483.]
31,250,4.106785962041239e+19,606.7150988688352,0.19301891326904297,93,[7727.32  7912.28  8248.344 7806.596 8133.616],[228.60345054 196.98150573 216.58375208 205.26383214 197.46437791],[7204. 7360. 7546. 7332. 7517.],[8298. 8305. 8683. 8258. 8483.]
32,250,4.106785962041239e+19,603.6145694125057,0.17701148986816406,102,[7741.332 7916.72  8270.904 7825.436 8139.716],[226.00857899 196.40615469 212.50356887 206.6465918  199.17253662],[7204. 7360. 7546. 7332. 7635.],[8298. 8361. 8683. 8361. 8483.]
33,250,4.106785962041239e+19,576.0270085104466,0.18605780601501465,118,[7753.416 7936.512 8288.192 7838.84  8138.096],[222.44753751 188.89426105 209.46809575 207.54765814 203.97654469],[7218. 7360. 7633. 7264. 7573.],[8298. 8361. 8788. 8361. 8559.]
34,250,4.106785962041239e+19,562.6386739946321,0.19101405143737793,129,[7762.464 7953.02  8295.968 7864.364 8148.004],[219.03583429 190.06614533 202.74113292 201.34110237 203.62711996],[7227. 7341. 7633. 7264. 7573.],[8298. 8408. 8792. 8368. 8559.]
35,250,4.106785962041239e+19,560.9082756972756,0.2023782730102539,114,[7774.616 7957.088 8314.476 7875.432 8162.624],[217.36377928 186.93943473 204.65243078 194.47187297 201.72528504],[7227. 7341. 7633. 7264. 7573.],[8298. 8408. 8792. 8368. 8559.]
36,250,4.106785962041239e+19,570.1075114208444,0.18203043937683105,127,[7784.12  7960.892 8319.168 7894.856 8171.896],[215.23260348 189.8403338  206.63288164 198.85903365 203.29888633],[7227. 7341. 7633. 7264. 7573.],[8298. 8408. 8792. 8368. 8571.]
37,250,4.106785962041239e+19,614.4065921951667,0.1706385612487793,108,[7780.06  7973.604 8336.1   7921.284 8189.928],[211.07416801 193.49538285 194.27202063 190.73433709 204.94378453],[7227. 7341. 7633. 7264. 7573.],[8298. 8408. 8834. 8368. 8634.]
38,250,4.106785962041239e+19,611.2846963211549,0.17701029777526855,100,[7791.532 7998.136 8347.664 7921.024 8209.752],[211.51996827 177.62974273 200.98990797 185.30713808 197.53357815],[7227. 7341. 7633. 7264. 7684.],[8298. 8408. 8834. 8368. 8634.]
39,250,4.106785962041239e+19,605.6476293441807,0.1720123291015625,113,[7786.336 8004.    8351.276 7918.444 8230.256],[219.78292724 179.90977739 195.18051087 189.66918269 196.09385116],[7227. 7341. 7697. 7264. 7684.],[8298. 8408. 8834. 8368. 8634.]
40,250,4.45258610741702e+19,600.4831435813544,0.18503880500793457,126,[7787.668 8012.772 8359.652 7932.668 8237.848],[219.37532627 181.44425044 198.17502087 187.22439418 192.12025634],[7227. 7341. 7697. 7264. 7741.],[8428. 8408. 8834. 8368. 8634.]
41,250,4.45258610741702e+19,584.9197367627189,0.17100167274475098,124,[7823.292 8037.044 8369.9   7925.272 8240.532],[207.15900834 173.55995524 197.99844949 187.73992121 191.48758961],[7227. 7341. 7697. 7264. 7741.],[8428. 8416. 8834. 8368. 8664.]
42,250,4.45258610741702e+19,575.9691163901379,0.19602108001708984,135,[7832.988 8046.916 8375.76  7925.652 8246.808],[203.45398462 173.61107379 203.09425989 186.35075234 195.25205027],[7310. 7341. 7697. 7264. 7741.],[8428. 8416. 8834. 8368. 8664.]
43,250,4.45258610741702e+19,587.1371264604248,0.16803288459777832,131,[7835.928 8051.712 8392.804 7925.02  8250.976],[201.61187171 179.2751546  201.31471279 188.50405725 195.54311909],[7323. 7341. 7697. 7264. 7741.],[8428. 8416. 8834. 8368. 8664.]
44,250,4.45258610741702e+19,596.7812007211041,0.20201706886291504,136,[7841.196 8052.92  8408.848 7925.748 8260.536],[195.23964143 179.98173685 206.13723801 190.87540569 193.52566937],[7323. 7341. 7697. 7264. 7741.],[8428. 8416. 8834. 8368. 8664.]
45,250,4.45258610741702e+19,585.4502099583704,0.19701552391052246,147,[7840.748 8069.496 8418.224 7939.908 8268.216],[194.51750691 167.91488911 203.13051426 178.76300382 192.98847982],[7327. 7341. 7697. 7426. 7741.],[8428. 8543. 8834. 8472. 8664.]
46,250,4.45258610741702e+19,579.0922457647816,0.23201394081115723,166,[7844.4   8080.868 8423.608 7946.74  8268.376],[200.19528466 170.53605653 203.58384596 174.13330641 193.77360662],[7327. 7341. 7697. 7426. 7741.],[8428. 8543. 8866. 8472. 8664.]
47,250,4.45258610741702e+19,570.4749819239888,0.1910555362701416,176,[7852.528 8092.92  8424.272 7963.8   8281.804],[201.31843735 176.98802671 201.72055427 172.93268054 189.35876421],[7327. 7341. 7697. 7426. 7741.],[8428. 8543. 8866. 8472. 8689.]
48,250,4.45258610741702e+19,569.8627877166463,0.18503069877624512,197,[7862.856 8093.896 8417.24  7962.664 8281.436],[207.21664813 181.96970403 204.72211019 179.52795633 187.84001146],[7327. 7341. 7697. 7426. 7741.],[8428. 8543. 8866. 8472. 8689.]
49,250,4.45258610741702e+19,565.7963005576025,0.18899917602539062,224,[7872.348 8102.668 8424.996 7974.188 8279.52 ],[196.92017392 181.85340738 197.78130342 176.94987046 187.19577346],[7327. 7341. 7697. 7426. 7741.],[8428. 8543. 8866. 8472. 8689.]
50,250,4.610337750301497e+19,567.8456564038903,0.19205808639526367,246,[7881.82  8119.04  8433.096 7972.92  8283.4  ],[190.19037725 171.62293087 190.01738548 170.97090279 185.13119672],[7409. 7342. 7697. 7490. 7741.],[8428. 8543. 8866. 8472. 8689.]
51,250,4.610337750301497e+19,567.6402745365328,0.17903470993041992,250,[7887.728 8133.46  8447.44  7970.576 8288.016],[187.20958847 168.89364819 180.26914988 168.35135944 178.43533211],[7409. 7342. 7952. 7490. 7860.],[8428. 8543. 8866. 8472. 8689.]
52,250,4.610337750301497e+19,572.3249665547435,0.1979968547821045,250,[7891.216 8131.776 8447.956 7967.084 8289.004],[187.82470909 172.37822897 183.1175635  172.42581287 182.66155585],[7409. 7342. 7952. 7490. 7860.],[8428. 8543. 8866. 8472. 8689.]
53,250,4.610337750301497e+19,574.4046645998545,0.1870136260986328,250,[7884.08  8141.804 8448.5   7974.384 8290.756],[183.93007802 172.93184086 179.14330018 175.12540805 186.20358875],[7435. 7342. 7952. 7490. 7860.],[8428. 8543. 8906. 8472. 8694.]
54,250,4.610337750301497e+19,572.4465971537687,0.18900012969970703,240,[7879.664 8138.668 8446.568 7990.86  8304.916],[185.21854957 173.1204372  181.43165483 173.23313886 186.6535104 ],[7435. 7342. 7952. 7490. 7860.],[8428. 8543. 8906. 8472. 8703.]
55,250,4.610337750301497e+19,589.2636356613148,0.20301508903503418,207,[7882.528 8130.864 8458.712 7987.644 8317.944],[188.97557836 172.25745123 184.45440915 178.67831783 187.42743893],[7435. 7342. 7952. 7490. 7860.],[8428. 8543. 8906. 8472. 8703.]
56,250,4.610337750301497e+19,597.740886750241,0.18208575248718262,202,[7885.952 8123.488 8476.432 7999.576 8317.224],[197.26442582 172.87894567 196.22166388 180.29670054 185.99192946],[7435. 7342. 7952. 7490. 7860.],[8428. 8543. 8906. 8472. 8703.]
57,250,4.610337750301497e+19,590.2838230874065,0.17400622367858887,213,[7890.156 8130.376 8473.788 8011.8   8328.012],[193.97423454 174.19773427 192.89495342 182.30352712 188.09590069],[7435. 7342. 7952. 7490. 7860.],[8428. 8543. 8906. 8472. 8703.]
58,250,4.610337750301497e+19,589.4604566343386,0.20897173881530762,221,[7885.808 8133.164 8489.292 8018.392 8328.512],[194.97898127 175.68998009 191.8349466  179.84065818 188.73384926],[7435. 7342. 7999. 7490. 7826.],[8428. 8543. 8906. 8472. 8703.]
59,250,4.610337750301497e+19,583.2605092568577,0.1855149269104004,237,[7895.404 8142.448 8489.344 8024.536 8334.148],[191.78093957 173.15107651 183.8829673  173.27797524 185.93028289],[7387. 7342. 7999. 7490. 7826.],[8428. 8543. 8906. 8472. 8703.]
60,250,4.666316264563653e+19,589.2448736517019,0.20555949211120605,236,[7902.988 8135.764 8505.732 8019.324 8348.848],[191.30420763 169.85847139 178.96691363 178.97488937 180.3379519 ],[7387. 7342. 8008. 7469. 7826.],[8428. 8543. 8911. 8472. 8703.]
61,250,4.666316264563653e+19,586.3098711829406,0.2090144157409668,244,[7911.536 8138.116 8510.012 8025.42  8358.096],[185.81957029 169.10306486 176.22738679 172.83674262 173.67226256],[7409. 7342. 8008. 7469. 7826.],[8428. 8543. 8911. 8472. 8703.]
62,250,4.666316264563653e+19,583.7812029190274,0.18201446533203125,250,[7917.88  8141.384 8513.904 8034.856 8358.192],[179.43143983 163.30458825 179.31364361 163.90259078 175.14038694],[7491. 7342. 8008. 7538. 7826.],[8428. 8543. 8911. 8472. 8745.]
63,250,4.666316264563653e+19,584.0760560542725,0.1830136775970459,250,[7922.784 8144.484 8512.996 8032.04  8360.896],[186.11788024 160.3845184  181.41438748 167.25976922 177.66203079],[7491. 7342. 8008. 7538. 7826.],[8428. 8543. 8962. 8472. 8745.]
64,250,4.666316264563653e+19,581.4520896296907,0.1960139274597168,250,[7923.812 8148.78  8514.9   8036.164 8352.444],[188.51597454 157.73650053 183.93671194 169.17338178 177.1542121 ],[7491. 7342. 8008. 7555. 7826.],[8428. 8543. 8962. 8472. 8770.]
65,250,4.666316264563653e+19,584.3874930895905,0.18801450729370117,250,[7922.3   8153.352 8514.272 8037.456 8359.26 ],[189.02927287 157.35604245 189.36753158 167.75873171 177.84071637],[7491. 7342. 7919. 7555. 7826.],[8428. 8543. 8962. 8472. 8770.]
66,250,4.666316264563653e+19,589.7179361230104,0.18301916122436523,250,[7925.1   8163.58  8524.576 8029.584 8366.764],[188.12896109 149.90069913 185.79462916 167.95955151 176.90819174],[7491. 7662. 7919. 7555. 7826.],[8428. 8543. 8962. 8472. 8770.]
67,250,4.666316264563653e+19,594.5936040399492,0.17801260948181152,250,[7933.356 8160.3   8541.276 8031.616 8367.544],[187.64113958 150.00424661 181.34362912 171.29526714 178.91562275],[7491. 7662. 8008. 7555. 7826.],[8428. 8543. 8962. 8472. 8770.]
68,250,4.666316264563653e+19,599.0923377269758,0.17901134490966797,250,[7927.68  8169.08  8542.904 8034.928 8368.308],[188.17772876 153.01357325 186.00126554 169.76815607 180.28303618],[7491. 7662. 8008. 7555. 7826.],[8428. 8580. 8983. 8472. 8770.]
69,250,4.666316264563653e+19,588.2474471757653,0.20201396942138672,237,[7938.364 8177.656 8542.472 8041.48  8349.736],[186.03107134 160.17942959 192.77560327 175.70061354 181.523228  ],[7491. 7662. 8008. 7555. 7826.],[8428. 8614. 8983. 8472. 8770.]
70,250,4.771552184205964e+19,581.9745848762096,0.1843273639678955,233,[7933.012 8190.356 8536.612 8059.836 8348.212],[184.45672624 157.2196084  194.97865898 173.96238991 185.27106373],[7491. 7662. 8008. 7555. 7826.],[8428. 8614. 8983. 8472. 8770.]
71,250,4.771552184205964e+19,578.612515559054,0.16401314735412598,250,[7936.32  8192.544 8544.624 8070.312 8354.968],[181.06043632 151.44414173 190.17979552 162.10339496 177.80325918],[7532. 7662. 8008. 7555. 7826.],[8428. 8614. 8983. 8472. 8770.]
72,250,4.771552184205964e+19,602.5421394660519,0.19301342964172363,219,[7924.108 8183.416 8561.664 8079.172 8357.692],[186.4219524  152.42578176 191.65055467 165.33976659 178.15484595],[7532. 7662. 8008. 7555. 7826.],[8428. 8614. 8983. 8472. 8770.]
73,250,4.771552184205964e+19,602.2124403450151,0.17501330375671387,233,[7926.78  8184.188 8571.984 8082.976 8361.828],[183.43403065 156.66382051 192.04813913 164.69846212 173.8082346 ],[7532. 7662. 8008. 7555. 7860.],[8428. 8614. 8983. 8472. 8770.]
74,250,4.771552184205964e+19,603.4064088877681,0.1690082550048828,248,[7923.48  8182.248 8583.44  8090.896 8364.112],[181.95608701 155.82929922 185.36564514 163.4785282  172.05711684],[7532. 7662. 8008. 7555. 7860.],[8428. 8614. 8983. 8472. 8770.]
75,250,4.771552184205964e+19,606.0470437146377,0.1680128574371338,250,[7929.204 8177.624 8584.28  8087.636 8367.068],[185.33937084 157.51694075 187.72375875 164.28000336 174.98690058],[7520. 7662. 8008. 7555. 7860.],[8428. 8614. 8983. 8472. 8794.]
76,250,4.771552184205964e+19,605.8616783429172,0.1830134391784668,250,[7929.952 8178.564 8589.156 8092.632 8363.024],[184.74188939 157.42751317 188.90910953 162.15994751 176.45826539],[7520. 7662. 8008. 7555. 7860.],[8428. 8614. 8983. 8472. 8817.]
77,250,4.771552184205964e+19,606.2993378115731,0.1920177936553955,250,[7927.196 8179.444 8587.712 8096.084 8362.216],[186.11352875 159.00729186 188.73120848 164.22449557 174.36259158],[7520. 7662. 8008. 7555. 7879.],[8428. 8614. 8983. 8472. 8817.]
78,250,4.771552184205964e+19,612.2534189199191,0.2090153694152832,250,[7924.796 8178.868 8590.968 8092.34  8363.508],[185.57353902 162.68303715 191.07108357 168.25861167 173.17432239],[7520. 7662. 8008. 7555. 7879.],[8428. 8614. 8983. 8472. 8817.]
79,250,4.771552184205964e+19,613.4588382308199,0.1886751651763916,241,[7926.584 8185.844 8598.008 8088.488 8362.588],[191.40742656 162.90788705 188.50538437 168.92898465 176.59010804],[7509. 7662. 8008. 7555. 7879.],[8428. 8614. 8983. 8472. 8817.]
80,250,4.802780992752441e+19,610.4065651951228,0.16680407524108887,250,[7927.472 8191.456 8596.024 8096.184 8367.492],[189.97126418 160.44590386 184.75124742 163.64138274 173.74331048],[7509. 7662. 8008. 7668. 7970.],[8428. 8614. 8983. 8472. 8817.]
81,250,4.802780992752441e+19,616.8965004579482,0.19501423835754395,250,[7927.232 8186.516 8600.42  8091.34  8367.112],[193.46082336 163.20711303 186.0798635  166.31639847 175.9551632 ],[7509. 7662. 8008. 7668. 7970.],[8428. 8614. 8983. 8540. 8817.]
82,250,4.802780992752441e+19,614.9490249455492,0.19501519203186035,250,[7934.132 8182.332 8599.152 8094.008 8366.704],[192.80591945 164.69466833 188.49477684 172.69431935 173.930171  ],[7520. 7662. 8008. 7668. 7995.],[8428. 8614. 8983. 8540. 8817.]
83,250,4.802780992752441e+19,619.9954840754822,0.17301225662231445,245,[7932.952 8184.548 8603.976 8099.34  8369.372],[189.64593773 166.47075328 182.37648813 173.9847591  176.52963948],[7520. 7662. 8008. 7668. 7995.],[8428. 8614. 8983. 8540. 8817.]
84,250,4.802780992752441e+19,621.6760270165117,0.17536640167236328,250,[7932.564 8179.94  8610.976 8101.016 8369.744],[191.92156185 165.16115887 181.31795119 173.29613886 177.70660782],[7520. 7662. 8146. 7668. 7995.],[8428. 8614. 8983. 8540. 8817.]
85,250,4.802780992752441e+19,625.328653206738,0.16840124130249023,250,[7927.68  8186.816 8614.664 8103.692 8372.396],[191.07929663 163.25873374 177.89938478 174.37173262 178.17685367],[7520. 7662. 8146. 7668. 7995.],[8428. 8614. 8983. 8540. 8817.]
86,250,4.802780992752441e+19,622.3958807751634,0.21252131462097168,250,[7932.184 8190.58  8611.436 8101.856 8369.852],[190.23685801 163.21447117 179.9219328  179.14855083 180.5783323 ],[7520. 7662. 8146. 7668. 7995.],[8428. 8614. 8983. 8564. 8817.]
87,250,4.802780992752441e+19,624.6445519040715,0.18152093887329102,250,[7933.4   8193.232 8612.076 8095.66  8370.372],[190.78729517 163.1787798  182.80793808 183.69466078 178.88184261],[7520. 7662. 8146. 7668. 7995.],[8428. 8614. 8983. 8564. 8817.]
88,250,4.802780992752441e+19,629.9802729277436,0.1740100383758545,250,[7929.788 8193.124 8614.312 8092.084 8370.724],[197.24398864 162.80998932 182.47623039 183.51879725 181.61898531],[7461. 7662. 8149. 7668. 7995.],[8428. 8614. 8983. 8564. 8817.]
89,250,4.802780992752441e+19,623.2077338720183,0.16901111602783203,250,[7940.824 8194.316 8608.292 8092.852 8373.456],[198.10094655 164.44527401 181.93363278 187.82276245 183.09191152],[7461. 7662. 8149. 7668. 7995.],[8428. 8614. 8983. 8564. 8817.]
90,250,4.852360899341062e+19,620.0098950903194,0.18523049354553223,250,[7943.432 8192.208 8609.26  8098.876 8372.032],[195.44850313 163.36992605 180.14369931 188.62520676 182.37102559],[7520. 7662. 8149. 7668. 7995.],[8428. 8614. 8983. 8564. 8817.]
91,250,4.852360899341062e+19,633.8036083060109,0.1680135726928711,250,[7936.32  8188.74  8619.3   8093.244 8379.04 ],[196.14142245 164.96031159 176.94788498 187.3234648  184.73074027],[7520. 7662. 8149. 7668. 7995.],[8428. 8614. 8983. 8564. 8843.]
92,250,4.852360899341062e+19,628.0939433217766,0.18399715423583984,250,[7949.46  8191.7   8619.872 8087.164 8372.752],[195.56022193 165.45300843 178.71131922 188.15729883 186.27691885],[7520. 7662. 8149. 7668. 7995.],[8428. 8614. 9009. 8564. 8843.]
93,250,4.852360899341062e+19,629.9814669047269,0.18701553344726562,250,[7951.952 8192.068 8619.568 8083.796 8375.968],[196.37958574 165.27119342 180.09285765 192.20533391 185.02751951],[7520. 7662. 8149. 7668. 7995.],[8428. 8614. 9009. 8564. 8843.]
94,250,4.852360899341062e+19,625.4250485074066,0.17401671409606934,250,[7960.208 8195.892 8612.44  8081.86  8383.612],[193.91663347 168.05715794 181.4839453  192.39131061 187.30635188],[7520. 7662. 8149. 7668. 7995.],[8428. 8614. 9009. 8564. 8863.]
95,250,4.852360899341062e+19,625.5383479817391,0.1940317153930664,250,[7954.156 8196.432 8608.116 8091.704 8391.204],[193.75422489 168.27935517 185.92572319 194.63095433 185.31627663],[7520. 7662. 8149. 7668. 7995.],[8437. 8614. 9009. 8564. 8863.]
96,250,4.852360899341062e+19,620.3044447330138,0.1760108470916748,250,[7962.388 8199.78  8603.268 8090.9   8390.72 ],[192.94682546 170.71947633 185.01067044 199.90502245 183.67630658],[7520. 7662. 8149. 7668. 7995.],[8437. 8614. 9009. 8564. 8863.]
97,250,4.852360899341062e+19,618.283014381186,0.1680130958557129,250,[7964.652 8197.784 8601.988 8094.616 8385.772],[195.42285152 170.07342339 184.57905584 202.41726345 185.51914191],[7520. 7662. 8149. 7668. 7995.],[8437. 8614. 9009. 8564. 8863.]
98,250,4.852360899341062e+19,622.2818769231751,0.1810910701751709,250,[7962.196 8198.712 8603.536 8092.056 8387.58 ],[194.86287893 169.61770266 185.35043756 204.66756671 182.88161089],[7520. 7662. 8149. 7668. 7995.],[8437. 8614. 9009. 8564. 8863.]
99,250,4.852360899341062e+19,623.5946283189534,0.17601418495178223,250,[7964.244 8192.132 8604.176 8092.26  8386.484],[194.38551506 171.37335433 185.25779072 210.28582549 181.33108323],[7520. 7662. 8149. 7538. 7995.],[8437. 8614. 9009. 8564. 8863.]
100,250,4.8942082886635545e+19,628.7304550054004,0.17601275444030762,250,[7964.204 8192.684 8610.588 8088.044 8385.088],[194.88317112 170.82023342 183.22915231 210.9993793  183.88877142],[7520. 7662. 8149. 7538. 7995.],[8437. 8614. 9009. 8564. 8863.]
101,250,4.8942082886635545e+19,634.2886850043866,0.18201351165771484,250,[7960.056 8190.116 8612.58  8087.516 8385.564],[198.34548864 173.44587209 185.70625084 212.06331541 185.04046559],[7520. 7662. 8149. 7538. 7995.],[8437. 8614. 9009. 8564. 8863.]
102,250,4.8942082886635545e+19,637.228581601393,0.170013427734375,250,[7960.984 8186.86  8620.496 8090.172 8389.072],[200.29032863 169.28125827 186.73254131 211.20897333 183.94495594],[7520. 7662. 8149. 7667. 7995.],[8437. 8614. 9009. 8564. 8863.]
