gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
12,250,2.732722233199097e+19,654.207054705745,0.2080683708190918,80,[7659.456 7188.408 7259.936 7294.736 7013.504],[219.42647075 232.84934515 219.64311941 245.73068653 215.09944208],[7087. 6568. 6608. 6568. 6404.],[8174. 7740. 7761. 7937. 7536.]
13,250,2.732722233199097e+19,617.3740130496705,0.16601276397705078,82,[7680.34  7236.56  7286.744 7344.332 7049.056],[216.93636025 234.73842123 217.34860125 241.73566923 214.94530668],[7087. 6568. 6608. 6568. 6404.],[8174. 7740. 7761. 7937. 7572.]
14,250,2.732722233199097e+19,583.2265868160445,0.1590127944946289,101,[7703.18  7287.392 7337.94  7370.616 7086.932],[210.6664558  205.09111716 210.6974333  232.52627495 210.19381384],[7164. 6704. 6612. 6790. 6404.],[8229. 7740. 7791. 7950. 7597.]
15,250,2.732722233199097e+19,586.7966034844044,0.16901135444641113,100,[7728.672 7320.896 7356.7   7399.056 7106.552],[209.98976265 215.08589257 209.82566573 244.74057462 201.68839157],[7164. 6704. 6691. 6790. 6572.],[8253. 7790. 7809. 7981. 7597.]
16,250,2.732722233199097e+19,580.0439423558416,0.17501306533813477,104,[7752.304 7346.532 7379.504 7439.396 7125.184],[203.56556581 215.66626295 210.24007702 239.32418011 198.01205555],[7164. 6743. 6691. 6817. 6572.],[8253. 7957. 7809. 7981. 7597.]
17,250,2.732722233199097e+19,616.3382614260798,0.15506768226623535,89,[7768.788 7372.44  7411.076 7475.316 7152.992],[210.22009194 225.80543483 202.41689214 238.14454464 189.9105472 ],[7164. 6743. 6759. 6817. 6686.],[8253. 8021. 7809. 7981. 7597.]
18,250,2.732722233199097e+19,625.7526792025625,1.5291383266448975,96,[7798.864 7395.66  7429.152 7500.2   7171.812],[212.03816049 221.69660439 194.31047552 236.96416607 182.53400959],[7141. 6743. 6924. 6817. 6686.],[8253. 8021. 7809. 8022. 7601.]
19,250,2.732722233199097e+19,601.8798082598123,1.3271195888519287,59,[7837.588 7418.832 7444.592 7542.576 7188.888],[213.3055514  226.44067606 199.13402908 232.15628405 182.69531865],[7141. 6814. 6924. 6817. 6686.],[8253. 8021. 7898. 8022. 7601.]
20,250,3.2072652764083954e+19,578.6526382520624,0.190032958984375,69,[7854.712 7448.648 7468.708 7580.104 7216.036],[203.11375398 210.87974795 195.87273097 228.86395344 176.50025129],[7369. 6867. 6828. 6935. 6694.],[8287. 8021. 7898. 8117. 7656.]
21,250,3.2072652764083954e+19,623.0232007391701,0.18201327323913574,75,[7871.72  7473.736 7480.608 7608.1   7242.048],[204.56969864 218.74074678 195.64248602 230.96303167 171.7800387 ],[7369. 6826. 6996. 6935. 6694.],[8287. 8021. 7898. 8117. 7656.]
22,250,3.2072652764083954e+19,639.9162434536121,0.19501471519470215,91,[7881.964 7506.52  7510.416 7604.596 7258.976],[208.52215878 216.28866267 202.15768831 234.93001678 172.17560636],[7369. 6867. 6931. 6935. 6729.],[8341. 8021. 7978. 8117. 7707.]
23,250,3.2072652764083954e+19,653.7412426020157,0.2060096263885498,104,[7914.828 7519.052 7532.712 7627.692 7259.42 ],[204.38005386 217.25437923 207.44484823 233.56264499 177.80774899],[7376. 6867. 6931. 6935. 6729.],[8360. 8021. 7978. 8117. 7707.]
24,250,3.2072652764083954e+19,652.9702639344467,0.1590118408203125,92,[7927.264 7531.868 7555.412 7664.284 7270.868],[197.36614275 217.88529683 203.53453333 239.49726375 177.70812749],[7404. 7024. 6931. 6935. 6729.],[8360. 8021. 7978. 8117. 7707.]
25,250,3.2072652764083954e+19,661.5462773741003,0.18901300430297852,109,[7940.876 7563.584 7565.416 7677.576 7270.668],[202.93519316 213.05691949 209.89822997 252.51597222 178.5324334 ],[7404. 7024. 6931. 6935. 6729.],[8360. 8021. 7978. 8155. 7707.]
26,250,3.2072652764083954e+19,643.8192672728218,0.19706964492797852,124,[7972.316 7574.66  7580.384 7704.9   7280.864],[197.55165437 207.76084424 209.32240335 246.57932192 185.06843465],[7417. 7080. 6931. 6976. 6767.],[8379. 8050. 7978. 8160. 7821.]
27,250,3.2072652764083954e+19,649.7933658897095,0.19201445579528809,140,[7981.892 7578.808 7593.824 7736.    7285.696],[200.052314   212.07610694 206.95499275 239.65495196 192.2433343 ],[7417. 7080. 6931. 6976. 6767.],[8478. 8157. 7978. 8329. 7821.]
28,250,3.2072652764083954e+19,658.3524752059434,0.15301108360290527,152,[8025.652 7585.32  7594.904 7760.94  7303.324],[192.26763351 214.24851365 211.46963561 233.26596065 193.14028845],[7422. 7092. 6929. 6976. 6767.],[8478. 8157. 8076. 8329. 7821.]
29,250,3.2072652764083954e+19,648.9609727245368,0.15301227569580078,152,[8021.388 7582.564 7613.432 7777.928 7317.896],[195.30838552 217.23524093 213.79930163 238.1498579  192.75480068],[7422. 7092. 6915. 6976. 6767.],[8518. 8157. 8094. 8329. 7821.]
30,250,3.590238372758656e+19,655.6411263188933,0.2030186653137207,170,[8033.6   7588.588 7630.828 7793.96  7334.148],[192.79697093 216.78544752 200.8836838  241.03474936 183.03264762],[7526. 7014. 6915. 6976. 6861.],[8518. 8157. 8094. 8347. 7821.]
31,250,3.590238372758656e+19,622.5882294569526,0.22101569175720215,106,[8042.24  7600.648 7658.624 7796.948 7348.884],[195.86695076 215.856888   189.88597269 245.23184397 186.21862029],[7526. 7014. 6931. 6976. 6861.],[8543. 8157. 8094. 8347. 7821.]
32,250,3.590238372758656e+19,634.9755317866269,0.15402865409851074,105,[8064.864 7625.228 7677.944 7808.632 7356.7  ],[203.41189126 213.06958492 181.13649236 239.62323881 187.09138409],[7436. 7014. 6931. 6976. 6861.],[8543. 8157. 8094. 8347. 7821.]
33,250,3.590238372758656e+19,624.4029864500925,0.15601325035095215,111,[8072.728 7647.9   7697.    7799.868 7360.412],[203.37771268 210.74240674 176.2364548  249.2326515  188.62293142],[7436. 7014. 6931. 6976. 6861.],[8543. 8157. 8094. 8347. 7821.]
34,250,3.590238372758656e+19,636.7141139025257,0.17300963401794434,132,[8075.104 7655.104 7708.84  7809.12  7359.136],[205.24154839 213.19639111 183.88341524 249.2228272  191.76845805],[7436. 7014. 6931. 6976. 6861.],[8543. 8157. 8094. 8347. 7821.]
35,250,3.590238372758656e+19,643.7647394373748,0.2030031681060791,115,[8098.116 7676.092 7710.9   7827.452 7360.824],[199.88744469 214.10667326 184.9975189  244.49516906 191.67184724],[7436. 7014. 6931. 6976. 6937.],[8543. 8157. 8094. 8347. 7821.]
36,250,3.590238372758656e+19,647.7675020023241,0.19301462173461914,136,[8114.552 7698.272 7720.544 7839.424 7361.664],[187.90401618 212.14762317 185.58137855 231.11431852 201.83555461],[7436. 7014. 6931. 7082. 6701.],[8543. 8157. 8103. 8347. 7821.]
37,250,3.590238372758656e+19,648.1702146551511,0.16601228713989258,153,[8142.028 7735.636 7730.764 7850.836 7366.128],[181.65304076 192.96103105 172.54950682 211.58735573 202.20324334],[7436. 7231. 7131. 7296. 6701.],[8543. 8157. 8103. 8347. 7821.]
38,250,3.590238372758656e+19,649.5243303485445,0.18801450729370117,161,[8155.404 7746.564 7733.548 7859.552 7378.924],[181.76001976 189.58647078 174.13640543 209.15534728 199.80111667],[7436. 7219. 7131. 7384. 6701.],[8543. 8157. 8103. 8347. 7821.]
39,250,3.590238372758656e+19,657.0392898053234,0.18501496315002441,174,[8165.36  7746.796 7740.044 7870.716 7389.68 ],[184.16963485 191.889662   179.468978   208.14215177 198.11227524],[7436. 7219. 7131. 7384. 6701.],[8543. 8157. 8103. 8347. 7821.]
40,250,3.654711405256219e+19,664.9011516375688,0.19501519203186035,175,[8172.68  7769.512 7742.46  7881.708 7385.556],[185.09105219 181.54909489 179.44021957 212.08937441 198.29722858],[7436. 7219. 7131. 7384. 6701.],[8543. 8157. 8126. 8347. 7821.]
41,250,3.654711405256219e+19,665.7166658951523,0.16900849342346191,178,[8176.552 7778.424 7747.376 7887.108 7393.236],[182.34792923 184.09294453 179.80465685 216.00227854 198.7025624 ],[7436. 7219. 7131. 7384. 6912.],[8568. 8157. 8126. 8347. 7821.]
42,250,3.654711405256219e+19,670.659428886566,0.19701409339904785,177,[8179.776 7781.064 7764.652 7885.104 7396.988],[184.05424696 189.14105822 172.01196149 218.77723187 204.68577834],[7436. 7219. 7331. 7384. 6912.],[8568. 8239. 8126. 8347. 7989.]
43,250,3.654711405256219e+19,664.1405119807988,0.1940150260925293,176,[8183.804 7783.088 7771.088 7897.312 7412.184],[185.01802502 187.8707009  171.97478959 216.05123155 200.13840747],[7436. 7219. 7331. 7384. 6912.],[8568. 8239. 8143. 8347. 7989.]
44,250,3.654711405256219e+19,668.0038206504897,0.16901063919067383,185,[8185.648 7792.956 7770.056 7905.616 7407.704],[187.26931435 186.75355435 178.5718367  217.64621877 206.23185104],[7436. 7219. 7321. 7384. 6806.],[8568. 8239. 8150. 8347. 7989.]
45,250,3.654711405256219e+19,657.04075100116,0.19001555442810059,186,[8188.008 7789.592 7793.188 7922.104 7422.64 ],[181.82453062 188.52457011 172.69684611 212.41029444 197.67538643],[7678. 7219. 7321. 7384. 6938.],[8616. 8239. 8150. 8347. 7989.]
46,250,3.654711405256219e+19,662.9812051840438,0.19901323318481445,210,[8197.356 7795.608 7795.452 7934.7   7423.812],[183.89100376 190.25050417 173.0249453  213.48652885 196.32324533],[7678. 7219. 7321. 7384. 6938.],[8616. 8239. 8218. 8347. 7989.]
47,250,3.654711405256219e+19,656.8033908914127,0.18801403045654297,209,[8197.44  7803.152 7794.584 7930.224 7437.696],[188.06283631 191.28082208 178.88944895 217.76790816 194.68069135],[7678. 7219. 7296. 7384. 6937.],[8616. 8239. 8218. 8347. 7989.]
48,250,3.654711405256219e+19,658.8514374834912,0.15302824974060059,206,[8207.988 7808.868 7790.592 7940.084 7442.32 ],[184.40816646 191.24845248 179.52892117 214.67886003 195.97432893],[7752. 7219. 7296. 7386. 6937.],[8616. 8239. 8218. 8347. 7989.]
49,250,3.654711405256219e+19,661.1601021795726,0.2000138759613037,230,[8216.48  7818.492 7799.428 7931.804 7446.464],[187.1867132  183.76250416 183.06671138 212.48790456 191.08461137],[7752. 7219. 7296. 7386. 6937.],[8691. 8239. 8218. 8347. 7989.]
50,250,3.851746802279871e+19,659.8359244867701,0.19901108741760254,240,[8228.236 7816.528 7800.044 7939.836 7458.62 ],[185.18620981 179.88432176 183.69579762 208.72109885 182.13879213],[7752. 7219. 7279. 7386. 6937.],[8691. 8239. 8218. 8347. 7989.]
51,250,3.851746802279871e+19,667.0587041105858,0.21001458168029785,250,[8241.644 7834.764 7801.656 7947.816 7455.708],[176.26041321 170.13986101 178.44719573 204.87334171 175.55188047],[7752. 7219. 7279. 7386. 6938.],[8691. 8239. 8218. 8405. 7989.]
52,250,3.851746802279871e+19,672.2554805180954,0.18923187255859375,245,[8249.06  7843.728 7812.784 7940.016 7447.784],[180.92080146 176.15272356 180.74076835 200.04911333 179.17609591],[7752. 7219. 7279. 7386. 6938.],[8691. 8239. 8218. 8405. 7989.]
53,250,3.851746802279871e+19,651.5328355930722,0.17377948760986328,210,[8241.72  7830.356 7826.648 7945.664 7452.464],[185.3451742  175.24405058 182.0642197  208.285379   186.58075116],[7752. 7219. 7279. 7386. 6938.],[8691. 8239. 8218. 8405. 7989.]
54,250,3.851746802279871e+19,657.7464267715196,0.18301153182983398,186,[8249.14  7830.256 7820.288 7957.032 7459.224],[188.05412093 177.65334352 181.4867848  209.23483213 188.97618322],[7752. 7219. 7279. 7386. 6938.],[8691. 8239. 8218. 8405. 7989.]
55,250,3.851746802279871e+19,664.0525925134178,0.1850128173828125,198,[8252.072 7834.688 7827.108 7961.728 7470.708],[187.67278656 179.30875789 183.60594853 206.20265279 191.10746384],[7720. 7219. 7279. 7386. 6975.],[8691. 8239. 8218. 8405. 7989.]
56,250,3.851746802279871e+19,664.545462122041,0.15500998497009277,209,[8251.7   7831.544 7833.888 7970.812 7467.112],[187.38224569 183.83207572 182.98265343 206.19383273 191.99705064],[7720. 7219. 7279. 7386. 7025.],[8691. 8288. 8218. 8405. 7989.]
57,250,3.851746802279871e+19,675.0658780011228,0.21414971351623535,211,[8263.132 7833.552 7825.464 7980.992 7468.26 ],[186.51209767 189.27524745 190.46879194 204.26766738 196.19565846],[7720. 7219. 7279. 7386. 7010.],[8691. 8288. 8218. 8405. 7989.]
58,250,3.851746802279871e+19,678.5621454249597,0.16801166534423828,219,[8267.66  7838.688 7828.452 7978.944 7470.812],[188.57399715 188.41456063 192.53990676 207.44914766 194.76034672],[7720. 7219. 7279. 7386. 7010.],[8691. 8288. 8218. 8405. 7989.]
59,250,3.851746802279871e+19,685.4611795877641,0.18201398849487305,224,[8283.508 7843.016 7822.968 7985.716 7481.596],[185.35359165 183.08907052 193.36212394 206.05169095 198.01309246],[7720. 7354. 7279. 7386. 6941.],[8691. 8288. 8218. 8405. 7989.]
60,250,3.927719888132208e+19,692.5102559676577,0.20401501655578613,225,[8290.696 7845.288 7828.196 7995.616 7480.116],[185.12835435 187.63075722 189.9310127  205.70854271 201.7684974 ],[7720. 7354. 7328. 7386. 6941.],[8691. 8288. 8218. 8405. 8040.]
61,250,3.927719888132208e+19,673.8056206651788,0.1720130443572998,213,[8301.312 7858.908 7823.748 7981.14  7496.672],[180.00288513 183.70688484 190.5328856  205.84164885 211.89879758],[7720. 7330. 7328. 7386. 6881.],[8691. 8288. 8267. 8405. 8040.]
62,250,3.927719888132208e+19,665.6476653523082,0.15401244163513184,219,[8301.728 7853.196 7834.56  7984.748 7508.264],[180.33785519 182.74088099 184.56753344 207.47452011 213.34798406],[7720. 7354. 7328. 7386. 6881.],[8691. 8288. 8267. 8405. 8040.]
63,250,3.927719888132208e+19,670.0485802149382,0.21101617813110352,197,[8314.04  7863.964 7822.728 7985.724 7516.744],[177.45015751 184.41614545 180.08666252 209.4796215  216.98762744],[7720. 7354. 7328. 7386. 6881.],[8691. 8288. 8267. 8405. 8040.]
64,250,3.927719888132208e+19,676.2258204516564,0.20126771926879883,206,[8318.532 7866.32  7819.028 7994.668 7517.728],[176.26264771 187.34996557 179.25395174 211.79604759 216.64091492],[7720. 7354. 7328. 7386. 6941.],[8691. 8288. 8267. 8405. 8040.]
65,250,3.927719888132208e+19,685.1260669214175,0.2160184383392334,225,[8327.82  7865.64  7818.204 7993.08  7516.624],[174.99861599 188.63218813 176.68610128 212.41030483 218.92782972],[7720. 7354. 7328. 7386. 6941.],[8691. 8317. 8267. 8405. 8040.]
66,250,3.927719888132208e+19,684.8297456318467,0.17501020431518555,240,[8330.516 7871.592 7818.744 8008.648 7517.572],[174.63986299 189.55231873 176.66958557 198.39150208 209.34156973],[7720. 7354. 7328. 7386. 7010.],[8741. 8317. 8267. 8405. 8040.]
67,250,3.927719888132208e+19,687.1728001122632,0.18101119995117188,250,[8336.52  7879.248 7820.764 8022.98  7521.656],[168.27768004 188.73247335 170.82605277 187.63049752 204.78900767],[7720. 7382. 7331. 7421. 7090.],[8741. 8317. 8267. 8405. 8040.]
68,250,3.927719888132208e+19,681.2183634382899,0.18801474571228027,250,[8334.312 7877.1   7826.168 8019.072 7529.888],[172.28397098 191.94062103 171.53906778 188.4054851  205.23302721],[7720. 7382. 7331. 7421. 7090.],[8741. 8317. 8267. 8405. 8040.]
69,250,3.927719888132208e+19,677.5653551807518,0.21301507949829102,250,[8330.8   7880.92  7831.076 8017.14  7530.156],[175.59995444 188.19162999 171.81037869 189.93599027 206.57044238],[7720. 7397. 7331. 7421. 7090.],[8741. 8317. 8267. 8405. 8040.]
70,250,3.9977219600123404e+19,682.9036681158474,0.17501258850097656,250,[8339.068 7876.044 7834.952 8028.312 7533.124],[172.65623469 188.61321816 171.45897963 189.98292201 207.76740029],[7796. 7397. 7331. 7421. 7090.],[8741. 8317. 8267. 8405. 8040.]
71,250,3.9977219600123404e+19,700.0644526636851,0.1550126075744629,242,[8360.164 7874.052 7829.388 8039.984 7532.432],[168.64118448 188.37550079 176.36701918 189.68152188 203.85419637],[7796. 7397. 7331. 7421. 7090.],[8741. 8317. 8267. 8405. 8040.]
72,250,3.9977219600123404e+19,699.375729362277,0.19701361656188965,250,[8366.156 7877.68  7827.756 8045.628 7537.232],[163.27386706 185.37901068 175.54076582 189.01869118 202.44172044],[7796. 7397. 7328. 7421. 7090.],[8741. 8362. 8267. 8410. 8040.]
73,250,3.9977219600123404e+19,703.1102278831733,0.15401101112365723,250,[8367.252 7872.94  7833.324 8053.224 7536.916],[166.65121811 186.52939822 169.36682976 193.90799319 203.40532182],[7796. 7397. 7328. 7421. 7090.],[8741. 8362. 8267. 8410. 8040.]
74,250,3.9977219600123404e+19,709.5136366270227,0.17501401901245117,250,[8370.152 7874.084 7833.836 8062.204 7534.384],[170.51149198 190.41511743 169.5087287  193.06646105 204.02489197],[7796. 7397. 7328. 7421. 7090.],[8741. 8362. 8267. 8410. 8040.]
75,250,3.9977219600123404e+19,707.5052312082709,0.1550123691558838,250,[8367.78  7879.948 7839.128 8055.736 7534.528],[171.17166705 193.71965645 169.72370375 195.02055867 203.78380999],[7796. 7397. 7328. 7421. 7055.],[8741. 8362. 8267. 8410. 8040.]
76,250,3.9977219600123404e+19,690.575928524693,0.17901229858398438,242,[8364.448 7889.556 7838.848 8039.488 7550.096],[172.74079801 199.33908514 171.94355148 195.5303809  199.02899986],[7796. 7397. 7328. 7421. 7055.],[8741. 8362. 8267. 8410. 8040.]
77,250,3.9977219600123404e+19,695.1505646828425,0.16701340675354004,250,[8369.016 7894.496 7834.18  8043.544 7552.332],[173.93787323 198.72133752 170.40639542 189.77970404 199.35106164],[7796. 7397. 7328. 7421. 7090.],[8741. 8362. 8267. 8410. 8040.]
78,250,3.9977219600123404e+19,695.5440916938772,0.1630110740661621,250,[8370.516 7889.952 7832.78  8039.796 7556.828],[181.49805989 201.98036958 169.76024152 187.12736407 203.77092633],[7796. 7397. 7328. 7421. 7090.],[8759. 8362. 8267. 8410. 8040.]
79,250,3.9977219600123404e+19,698.8231785879009,0.1720118522644043,217,[8376.996 7891.892 7836.456 8044.024 7554.58 ],[183.73830299 206.93111979 170.51531328 189.54378762 206.77087706],[7796. 7397. 7328. 7421. 7090.],[8780. 8362. 8267. 8410. 8040.]
80,250,4.043185269886437e+19,698.2239005363234,0.15300989151000977,228,[8375.128 7894.46  7837.676 8048.34  7556.276],[182.12834929 203.66319353 165.84793946 193.46799322 207.7850616 ],[7796. 7397. 7328. 7421. 7090.],[8780. 8362. 8267. 8410. 8040.]
81,250,4.043185269886437e+19,691.5160612982751,0.17501330375671387,230,[8373.112 7902.284 7846.916 8045.588 7561.288],[180.32045767 204.09028234 166.16265809 196.77433333 207.71585653],[7884. 7397. 7328. 7421. 7090.],[8780. 8362. 8267. 8443. 8040.]
82,250,4.043185269886437e+19,696.7658066326362,0.15401124954223633,241,[8382.7   7906.912 7852.952 8053.64  7562.048],[180.61533158 203.5999024  162.61566252 192.2991586  204.3782711 ],[7884. 7397. 7328. 7421. 7090.],[8780. 8362. 8267. 8443. 8040.]
83,250,4.043185269886437e+19,694.4897597671849,0.20501470565795898,246,[8386.236 7910.18  7862.08  8056.496 7564.604],[183.18525133 205.02683629 157.87897137 186.82861126 206.37422122],[7798. 7370. 7328. 7421. 7090.],[8780. 8362. 8267. 8443. 8040.]
84,250,4.043185269886437e+19,689.7958965065955,0.1740131378173828,250,[8388.716 7919.576 7864.44  8055.076 7573.868],[183.29182018 205.95961794 154.02233085 183.18569328 205.8027662 ],[7798. 7370. 7328. 7421. 7090.],[8783. 8362. 8267. 8443. 8053.]
85,250,4.043185269886437e+19,685.1843312855376,0.1700129508972168,250,[8391.356 7911.364 7871.156 8061.94  7583.884],[182.4313056  205.50221289 148.33959574 182.48993506 204.96436408],[7798. 7370. 7395. 7421. 7090.],[8783. 8362. 8267. 8443. 8053.]
86,250,4.043185269886437e+19,686.2446268352948,0.17801165580749512,250,[8388.916 7911.292 7875.024 8059.46  7580.92 ],[183.22966175 204.88259745 153.02904111 184.29778186 207.31018692],[7798. 7370. 7395. 7421. 7090.],[8783. 8362. 8267. 8443. 8053.]
87,250,4.043185269886437e+19,685.6687238367587,0.18801426887512207,250,[8385.44  7914.852 7877.352 8055.416 7579.172],[186.78474884 205.83381184 152.35494116 187.58403702 211.23226651],[7798. 7370. 7395. 7421. 7090.],[8783. 8362. 8267. 8443. 8053.]
88,250,4.043185269886437e+19,693.1058945343995,0.1980135440826416,250,[8395.28  7919.108 7871.612 8058.356 7579.312],[184.91408167 206.40257832 154.64249563 182.8180879  211.2907349 ],[7798. 7370. 7395. 7503. 7090.],[8783. 8362. 8267. 8443. 8053.]
89,250,4.043185269886437e+19,697.4982073475471,0.20801424980163574,250,[8398.76  7922.212 7873.616 8061.464 7576.404],[185.24502261 206.37032504 150.97826514 185.40742354 214.05046317],[7798. 7370. 7395. 7503. 7090.],[8783. 8362. 8331. 8443. 8053.]
90,250,4.099119750787826e+19,690.8748403936689,0.17701053619384766,250,[8398.    7915.324 7870.64  8059.14  7588.88 ],[183.6568975  205.18460718 151.06752927 188.88735373 213.56327774],[7798. 7370. 7395. 7503. 7090.],[8783. 8362. 8331. 8443. 8053.]
91,250,4.099119750787826e+19,693.7329270607289,0.2160167694091797,250,[8398.028 7921.536 7870.148 8051.868 7583.888],[187.06722646 206.0590612  152.22382894 187.06038217 217.41752334],[7798. 7370. 7395. 7503. 7090.],[8783. 8362. 8331. 8443. 8053.]
92,250,4.099119750787826e+19,700.0958435792805,0.20101499557495117,249,[8408.212 7922.876 7865.736 8060.128 7586.92 ],[189.56098506 204.75434214 151.8341276  189.76045852 222.75105746],[7798. 7370. 7395. 7503. 7090.],[8796. 8362. 8331. 8443. 8053.]
93,250,4.099119750787826e+19,699.5513100087813,0.16201329231262207,250,[8402.508 7921.196 7868.248 8060.792 7588.192],[192.99722779 208.46081067 153.17295615 189.32177037 225.60438634],[7798. 7370. 7395. 7503. 7090.],[8796. 8362. 8331. 8443. 8053.]
94,250,4.099119750787826e+19,699.329726042711,0.18701386451721191,250,[8401.448 7919.072 7873.24  8064.58  7589.292],[189.70979758 209.63983118 155.34407745 191.28507417 227.32480449],[7798. 7370. 7395. 7503. 7090.],[8796. 8362. 8331. 8526. 8053.]
95,250,4.099119750787826e+19,692.9794214163375,0.17301273345947266,250,[8398.484 7910.752 7875.432 8071.772 7600.308],[192.83649484 210.83353266 154.38128571 195.41488177 220.48311758],[7798. 7370. 7395. 7503. 7090.],[8796. 8362. 8331. 8526. 8053.]
96,250,4.099119750787826e+19,694.1652796366999,0.19701457023620605,250,[8401.896 7924.412 7879.268 8076.94  7592.912],[188.14102472 207.15245173 151.63892698 188.64224447 219.59519179],[7884. 7379. 7395. 7503. 7090.],[8796. 8362. 8331. 8526. 8053.]
97,250,4.099119750787826e+19,693.6135471550034,0.19001340866088867,250,[8400.872 7922.124 7879.944 8076.904 7594.364],[190.21888344 209.56762303 152.1385844  190.39692956 218.67334429],[7884. 7379. 7395. 7503. 7090.],[8796. 8362. 8331. 8526. 8053.]
98,250,4.099119750787826e+19,694.7160356161899,0.1870136260986328,250,[8398.112 7920.332 7884.136 8078.02  7591.596],[192.76722609 210.57735343 154.50886545 192.01902927 217.47483713],[7884. 7379. 7395. 7503. 7090.],[8796. 8362. 8331. 8526. 8053.]
99,250,4.099119750787826e+19,697.1005400096436,0.21301555633544922,250,[8397.308 7919.576 7886.32  8080.58  7587.516],[195.86670247 209.82103856 153.88832834 194.29467208 216.95203558],[7884. 7397. 7395. 7503. 7090.],[8796. 8362. 8331. 8526. 8053.]
100,250,4.144568325034907e+19,693.9993764558151,0.19001436233520508,250,[8392.804 7929.504 7890.952 8077.828 7585.908],[194.04920403 209.57162495 154.54337157 195.00822141 219.30033182],[7884. 7397. 7395. 7503. 7082.],[8796. 8362. 8331. 8526. 8053.]
101,250,4.144568325034907e+19,703.0319006733572,0.18201303482055664,250,[8398.444 7916.744 7891.688 8081.94  7585.728],[193.0487163  217.5935074  156.92815763 196.38782141 222.29390908],[7884. 7397. 7395. 7503. 7082.],[8796. 8362. 8331. 8526. 8053.]
102,250,4.144568325034907e+19,698.8796354208527,0.1850132942199707,250,[8395.656 7919.2   7892.4   8081.664 7590.48 ],[194.05900562 216.83719238 162.07854886 197.10804931 218.92209025],[7884. 7397. 7395. 7503. 7082.],[8796. 8366. 8331. 8526. 8053.]
