gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
11,250,2.845679762334662e+19,874.619090260129,0.1920156478881836,59,[6742.76  7361.848 7403.348 7776.76  7350.612],[200.8723535  226.85128366 190.22738734 237.55854521 215.74636371],[6117. 6682. 6618. 7101. 6517.],[7184. 7898. 7901. 8282. 7878.]
12,250,2.845679762334662e+19,810.2499897906898,0.16101479530334473,51,[6773.208 7402.112 7427.44  7831.104 7387.364],[199.2784904  225.69964877 194.53988383 222.81067565 205.1526639 ],[6184. 6682. 6618. 7160. 6845.],[7263. 7898. 7901. 8339. 7878.]
13,250,2.845679762334662e+19,832.4786755592779,0.1590290069580078,53,[6791.44  7433.408 7453.08  7863.488 7423.452],[216.04032587 223.31135559 198.85846625 221.74704926 203.84631391],[6262. 6682. 6763. 7160. 6845.],[7321. 7898. 7946. 8339. 7878.]
14,250,2.845679762334662e+19,817.6721121240964,0.18899774551391602,74,[6842.456 7446.056 7496.552 7899.192 7445.144],[222.02585449 228.93738197 195.74902119 214.41200325 210.57514398],[6262. 6682. 6966. 7160. 6845.],[7321. 7898. 7994. 8339. 7984.]
15,250,2.845679762334662e+19,822.767603748938,0.16202735900878906,72,[6882.668 7483.996 7522.924 7934.236 7466.9  ],[219.2777731  210.5084796  193.51410859 216.97834985 219.37148858],[6262. 6810. 6966. 7252. 6845.],[7406. 7918. 8068. 8402. 8112.]
16,250,2.845679762334662e+19,803.4685199818164,0.1740117073059082,70,[6925.244 7505.508 7553.508 7978.812 7509.008],[217.68549898 207.97031023 192.14728189 206.12780661 210.44391162],[6337. 6810. 6966. 7252. 6845.],[7406. 7918. 8068. 8418. 8112.]
17,250,2.845679762334662e+19,883.709310315328,0.17301297187805176,38,[6956.688 7535.968 7588.476 8004.444 7522.876],[218.05030304 197.21058535 202.10542156 207.99007396 212.29535234],[6337. 6894. 7048. 7252. 6845.],[7406. 7918. 8068. 8418. 8112.]
18,250,2.845679762334662e+19,872.2234267974811,0.18199682235717773,49,[6987.344 7558.064 7616.556 8037.176 7546.524],[216.15742796 191.08870166 201.23987394 202.9105641  206.4792518 ],[6337. 7005. 7084. 7252. 6845.],[7421. 7918. 8097. 8440. 8112.]
19,250,2.845679762334662e+19,840.2279705595919,0.18003010749816895,49,[7013.992 7575.956 7636.44  8077.944 7582.924],[217.9309614  192.15667062 208.77336612 201.49204665 197.03806288],[6337. 7005. 7060. 7441. 6969.],[7488. 8015. 8097. 8540. 8112.]
20,250,3.336358746335806e+19,846.4846834266772,0.16801238059997559,63,[7042.024 7598.468 7651.384 8101.148 7621.988],[208.94144496 191.51232069 199.53228447 204.34846243 198.60419899],[6377. 7004. 7084. 7441. 6969.],[7514. 8015. 8097. 8540. 8112.]
21,250,3.336358746335806e+19,822.2973322048994,0.17702889442443848,75,[7080.54  7618.184 7697.272 8130.692 7648.432],[196.17229264 175.49479236 190.29904365 186.1986604  191.8789967 ],[6508. 7106. 7117. 7530. 7168.],[7514. 8015. 8195. 8561. 8112.]
22,250,3.336358746335806e+19,808.6193847006349,0.19501376152038574,92,[7103.876 7639.408 7738.304 8139.228 7671.004],[185.80205764 168.64680707 173.92252178 181.25365656 182.97325483],[6508. 7112. 7134. 7577. 7168.],[7514. 8015. 8195. 8561. 8112.]
23,250,3.336358746335806e+19,801.2165809354361,0.20801782608032227,98,[7133.716 7674.932 7757.024 8158.988 7679.54 ],[174.77549984 165.21413794 171.92498197 182.66131461 190.92226795],[6508. 7112. 7327. 7577. 7161.],[7514. 8015. 8199. 8561. 8112.]
24,250,3.336358746335806e+19,818.5191451623888,0.16001224517822266,87,[7159.496 7704.164 7775.692 8167.548 7706.264],[176.16996902 157.93811796 177.22712303 192.4418034  184.43356068],[6545. 7157. 7363. 7528. 7161.],[7536. 8130. 8199. 8599. 8112.]
25,250,3.336358746335806e+19,803.2828562378387,0.19199633598327637,108,[7185.064 7713.208 7787.328 8190.024 7734.98 ],[173.24884965 165.38523736 181.43972116 188.33873586 177.27841267],[6545. 7126. 7194. 7528. 7262.],[7541. 8130. 8205. 8599. 8172.]
26,250,3.336358746335806e+19,807.394333113428,0.16901254653930664,108,[7201.152 7729.396 7800.88  8217.708 7753.364],[176.9415522  166.794314   181.48485777 183.03155667 178.72383026],[6545. 7126. 7329. 7577. 7237.],[7541. 8130. 8205. 8599. 8172.]
27,250,3.336358746335806e+19,800.3173434491588,0.17401337623596191,130,[7219.152 7740.224 7818.02  8239.552 7770.812],[179.70952367 176.19261569 182.32714444 170.97141076 182.51159047],[6545. 7126. 7329. 7577. 7209.],[7541. 8130. 8205. 8599. 8172.]
28,250,3.336358746335806e+19,809.2023883084441,0.20601534843444824,133,[7236.52  7766.472 7824.484 8259.    7799.088],[178.89946227 168.79137779 186.70443418 170.98994122 168.89753182],[6545. 7126. 7329. 7577. 7237.],[7725. 8130. 8205. 8599. 8185.]
29,250,3.336358746335806e+19,779.2575158754661,0.18801236152648926,116,[7264.432 7781.616 7847.196 8282.628 7814.9  ],[167.25668111 169.96968125 184.18344547 164.08778631 168.10713846],[6681. 7306. 7329. 7877. 7237.],[7725. 8186. 8282. 8643. 8185.]
30,250,3.7325405960406426e+19,787.594454663039,0.198014497756958,118,[7274.624 7794.652 7874.812 8300.864 7817.444],[176.60453738 176.80478188 180.09246696 165.39160046 179.50215281],[6740. 7306. 7329. 7786. 7237.],[7725. 8224. 8282. 8690. 8264.]
31,250,3.7325405960406426e+19,793.438646326242,0.2150125503540039,106,[7284.196 7801.236 7879.06  8317.2   7825.444],[185.1983088  182.72699938 182.31272144 162.52517343 183.59167428],[6740. 7306. 7329. 7786. 7332.],[7725. 8224. 8282. 8690. 8264.]
32,250,3.7325405960406426e+19,789.7895269515492,0.1790151596069336,116,[7292.956 7820.768 7887.756 8325.112 7837.152],[193.64107535 186.75036326 178.83066981 158.18339817 178.46803886],[6740. 7306. 7329. 7877. 7332.],[7826. 8234. 8282. 8690. 8264.]
33,250,3.7325405960406426e+19,788.7303084531814,0.1680138111114502,120,[7312.852 7835.752 7896.12  8338.036 7852.268],[193.57462152 181.22389052 173.20896513 153.41904283 174.93492555],[6740. 7401. 7329. 7810. 7332.],[7826. 8234. 8282. 8706. 8264.]
34,250,3.7325405960406426e+19,785.3143598944981,0.18001365661621094,117,[7335.16  7844.992 7907.708 8342.796 7881.476],[191.41215844 183.38499376 165.21270755 154.08234936 174.03055313],[6740. 7401. 7390. 7810. 7332.],[7826. 8234. 8282. 8826. 8264.]
35,250,3.7325405960406426e+19,773.6678331831706,0.1610105037689209,135,[7348.588 7853.024 7911.2   8353.488 7885.26 ],[190.96469374 181.77550832 165.2577623  153.46528551 177.16227702],[6740. 7401. 7390. 7948. 7332.],[7826. 8257. 8282. 8826. 8315.]
36,250,3.7325405960406426e+19,795.2914679445437,0.18807029724121094,106,[7351.08  7860.792 7939.324 8356.78  7908.4  ],[191.0239608  186.45910205 164.63288561 149.84790823 170.43659232],[6740. 7401. 7422. 7948. 7403.],[7826. 8257. 8286. 8826. 8315.]
37,250,3.7325405960406426e+19,793.6437516706476,0.1640169620513916,110,[7361.904 7866.136 7957.328 8364.616 7914.164],[202.08029786 188.21627322 159.66273333 154.77802345 171.2850989 ],[6740. 7384. 7422. 7948. 7441.],[7826. 8257. 8286. 8826. 8315.]
38,250,3.7325405960406426e+19,782.351041027445,0.2259998321533203,106,[7390.604 7877.192 7960.008 8366.644 7921.692],[202.5999585  186.51643128 165.55354402 158.56712542 173.72520006],[6868. 7282. 7422. 7924. 7441.],[7826. 8257. 8412. 8826. 8318.]
39,250,3.7325405960406426e+19,769.6162176929614,0.22201895713806152,118,[7406.7   7889.948 7966.084 8371.944 7936.208],[194.80801318 180.9464708  169.30369442 162.69649309 172.62492501],[6868. 7384. 7422. 7909. 7441.],[7826. 8257. 8412. 8826. 8318.]
40,250,3.940514447381426e+19,751.7451679757614,0.20603013038635254,121,[7421.484 7899.032 7976.38  8383.344 7954.488],[185.70999366 179.25878214 169.4884881  158.85558745 172.81063004],[6868. 7419. 7422. 7909. 7437.],[7826. 8257. 8412. 8826. 8318.]
41,250,3.940514447381426e+19,741.4322796565434,0.23901581764221191,114,[7422.972 7912.588 7990.04  8382.612 7965.632],[185.29765033 180.34653935 168.44132035 164.95858103 176.14278463],[6868. 7419. 7462. 7909. 7437.],[7826. 8257. 8412. 8826. 8318.]
42,250,3.940514447381426e+19,731.3686745778105,0.20103120803833008,119,[7432.7   7920.7   8008.248 8396.92  7973.92 ],[181.2682708  179.91334025 164.54643872 158.56862741 175.89058417],[6868. 7419. 7462. 7909. 7441.],[7826. 8321. 8412. 8826. 8318.]
