gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
0,250,2.2373725720471523e+19,581.6100159289848,0.06400465965270996,31,[6622.44  6651.82  6315.472 6834.252 6652.308],[314.28549823 313.24186757 329.57860552 351.35282053 334.52565393],[5099. 5080. 4571. 5165. 4816.],[7499. 7402. 7189. 7763. 7386.]
1,250,2.2373725720471523e+19,616.851178892945,0.23801898956298828,49,[6773.24  6829.424 6478.8   7030.768 6816.508],[207.52855803 206.98611602 233.16708172 247.16349685 232.849827  ],[6278. 6273. 5793. 6155. 6281.],[7499. 7583. 7189. 7876. 7550.]
2,250,2.2373725720471523e+19,667.9795493448171,0.21101593971252441,25,[6853.912 6887.348 6581.756 7145.236 6906.036],[208.1270964  216.79747899 216.26396941 235.93483063 235.29454457],[6377. 6330. 6072. 6155. 6290.],[7499. 7583. 7189. 7876. 7550.]
3,250,2.2373725720471523e+19,630.7626484316039,0.2120208740234375,43,[6926.736 6964.776 6638.692 7226.036 6974.512],[206.75938263 213.34990467 219.19274882 226.94248325 230.70610277],[6413. 6403. 6152. 6425. 6325.],[7499. 7583. 7260. 7962. 7581.]
4,250,2.2373725720471523e+19,642.1355750354481,0.19899797439575195,41,[7000.88  7026.42  6720.66  7288.488 7038.76 ],[210.33343434 225.74145299 231.25165599 220.31919085 230.82172861],[6413. 6403. 6152. 6532. 6325.],[7499. 7583. 7379. 7962. 7606.]
5,250,2.2373725720471523e+19,629.8327699810711,0.2460181713104248,48,[7054.576 7093.336 6773.868 7353.084 7092.528],[225.64002354 234.87364923 238.21631047 205.41783015 222.71919813],[6413. 6414. 6157. 6750. 6461.],[7665. 7830. 7379. 7962. 7606.]
6,250,2.2373725720471523e+19,628.837156926625,0.17501258850097656,57,[7108.26  7118.824 6831.596 7389.008 7146.268],[225.03270962 228.9332152  240.2734625  208.30882827 227.71729002],[6517. 6574. 6157. 6877. 6505.],[7674. 7830. 7525. 7974. 7877.]
7,250,2.2373725720471523e+19,596.7848557539049,0.17102909088134766,62,[7169.216 7161.036 6886.636 7437.788 7195.164],[217.33532006 240.42870607 242.839518   215.76900393 241.96082556],[6568. 6569. 6200. 6877. 6505.],[7703. 7830. 7525. 7974. 7877.]
8,250,2.2373725720471523e+19,596.3095198859123,0.2220163345336914,53,[7220.744 7206.316 6940.936 7489.944 7239.332],[223.50478846 245.14544284 230.45913283 210.85195959 239.0867913 ],[6626. 6482. 6314. 6877. 6505.],[7810. 7830. 7525. 7974. 7877.]
9,250,2.2373725720471523e+19,565.8851318931685,0.2630167007446289,58,[7252.164 7261.364 7005.78  7529.604 7301.092],[227.86338254 229.78976371 207.55880998 208.41717584 233.92921052],[6626. 6592. 6314. 6877. 6634.],[7810. 7830. 7551. 7974. 7920.]
10,250,2.902655318881352e+19,515.8029376538631,0.1590116024017334,62,[7315.88  7305.14  7066.552 7559.908 7361.56 ],[221.65339068 226.1893375  207.68285268 206.92424589 244.57953798],[6626. 6592. 6314. 6913. 6634.],[7810. 7848. 7557. 8037. 7920.]
11,250,2.902655318881352e+19,549.4763545504795,0.16401314735412598,56,[7353.384 7332.584 7107.112 7596.06  7409.388],[225.45228441 228.63587414 196.70701934 213.28480583 248.42273136],[6626. 6697. 6530. 6913. 6634.],[7925. 8048. 7557. 8086. 8204.]
12,250,2.902655318881352e+19,547.6145537966731,0.23901700973510742,72,[7401.56  7361.42  7147.792 7627.848 7448.948],[228.86725934 218.63239376 190.72502913 216.70634715 255.89104184],[6626. 6760. 6530. 6913. 6766.],[7925. 8048. 7642. 8228. 8204.]
13,250,2.902655318881352e+19,537.3802262208011,0.1980135440826416,64,[7457.672 7384.124 7182.212 7656.956 7502.596],[217.49597793 224.77977806 186.81856186 216.25465097 243.8215429 ],[6752. 6760. 6530. 7050. 6766.],[8136. 8048. 7642. 8313. 8204.]
14,250,2.902655318881352e+19,527.1310412341238,0.1850132942199707,61,[7494.66  7427.288 7223.86  7686.188 7541.748],[208.42393433 218.3526438  181.41669273 231.50398842 236.63753822],[6903. 6760. 6752. 7050. 6766.],[8136. 8048. 7704. 8313. 8204.]
15,250,2.902655318881352e+19,603.8405578644254,0.30751776695251465,47,[7523.816 7471.64  7253.14  7741.832 7580.848],[217.64024937 211.59234013 188.62860971 236.92308409 244.44119312],[6903. 6798. 6752. 7126. 6766.],[8136. 8048. 7809. 8313. 8233.]
16,250,2.902655318881352e+19,606.9772022934657,0.2771725654602051,45,[7569.928 7499.46  7291.208 7787.004 7635.232],[206.95113147 220.16508443 178.05724005 239.94193461 231.07756744],[6903. 6798. 6752. 7126. 6971.],[8136. 8048. 7809. 8382. 8245.]
17,250,2.902655318881352e+19,593.2918669278761,0.24801874160766602,62,[7611.32  7525.72  7320.68  7825.256 7665.6  ],[207.85166249 217.61380839 189.02806564 234.32472867 213.46239013],[6903. 6892. 6752. 7144. 6956.],[8136. 8048. 7861. 8382. 8245.]
18,250,2.902655318881352e+19,573.2470979176683,0.2500190734863281,76,[7656.12  7537.596 7356.768 7860.596 7706.204],[201.41479985 221.68760178 184.37972279 232.68170702 215.32901891],[7053. 6940. 6842. 7240. 6956.],[8136. 8048. 7861. 8382. 8417.]
19,250,2.902655318881352e+19,579.2213155830322,0.21701836585998535,78,[7689.148 7550.8   7380.14  7881.32  7730.072],[198.34047014 221.62799462 192.19442344 237.90574941 212.05971521],[7053. 6940. 6842. 7240. 7031.],[8136. 8048. 7861. 8382. 8417.]
20,250,3.5923460218970395e+19,557.6943289613372,0.24201655387878418,96,[7712.9   7564.756 7419.048 7910.904 7742.524],[195.82880789 219.69287759 194.73844432 225.62694605 213.52628275],[7053. 7035. 6842. 7264. 7031.],[8136. 8079. 7873. 8382. 8417.]
21,250,3.5923460218970395e+19,537.7043540751055,0.16001129150390625,68,[7740.236 7595.272 7448.08  7946.184 7756.628],[190.1236553  215.3801059  194.12330514 227.28784865 215.22366416],[7053. 7035. 6963. 7363. 7031.],[8136. 8120. 7972. 8513. 8417.]
22,250,3.5923460218970395e+19,539.4142983953463,0.18601417541503906,81,[7758.668 7607.808 7467.452 7974.236 7780.192],[192.68614319 213.08943459 201.60942363 230.4945212  214.02557589],[7084. 7048. 6963. 7363. 7031.],[8185. 8120. 7972. 8513. 8417.]
23,250,3.5923460218970395e+19,545.9321143941524,0.16601204872131348,89,[7788.296 7609.408 7475.068 7992.56  7812.164],[194.19773527 217.09760371 202.57354066 223.33178547 208.92682237],[7084. 7048. 6963. 7363. 7031.],[8185. 8120. 7972. 8513. 8417.]
24,250,3.5923460218970395e+19,545.7876541908894,0.24901938438415527,111,[7815.332 7624.42  7486.136 7990.756 7827.444],[194.49918708 215.08544256 205.81282152 216.56409782 203.38581776],[7084. 7048. 6963. 7363. 7031.],[8185. 8130. 7972. 8513. 8417.]
25,250,3.5923460218970395e+19,543.4034903369424,0.17353034019470215,99,[7833.32  7643.732 7514.784 8004.976 7837.676],[192.79728629 209.45085384 208.88617318 218.23323171 206.13144113],[7084. 6951. 6963. 7363. 7031.],[8272. 8130. 7972. 8513. 8417.]
26,250,3.5923460218970395e+19,532.03454368506,0.25801873207092285,109,[7849.456 7646.512 7522.664 8037.624 7860.676],[187.90727518 213.41312484 211.29425715 206.61433306 205.07053183],[7317. 6951. 7054. 7451. 7260.],[8339. 8164. 8118. 8513. 8417.]
27,250,3.5923460218970395e+19,534.3556398004692,0.19301390647888184,129,[7864.444 7673.1   7544.216 8045.968 7865.992],[188.53292249 194.39648659 216.56059047 200.61734465 212.12581157],[7300. 7048. 6979. 7451. 7260.],[8339. 8164. 8118. 8513. 8417.]
28,250,3.5923460218970395e+19,518.739899590793,0.18201327323913574,148,[7867.584 7686.4   7568.868 8054.324 7863.224],[189.52482408 194.7792186  214.57970681 199.00032921 203.65523274],[7411. 7048. 7054. 7451. 7260.],[8339. 8164. 8118. 8609. 8417.]
29,250,3.5923460218970395e+19,527.0621757220582,0.2530186176300049,147,[7889.976 7691.596 7581.304 8062.852 7873.872],[191.34061624 196.4233611  206.28569408 199.74471231 201.75031999],[7411. 7048. 7054. 7451. 7260.],[8339. 8164. 8118. 8609. 8417.]
30,250,3.916913199055234e+19,521.6181225436031,0.194014310836792,162,[7909.62  7692.284 7593.22  8069.604 7895.448],[188.28332799 200.46179522 197.55846628 199.98033699 197.99181623],[7431. 7048. 6946. 7451. 7277.],[8339. 8164. 8118. 8609. 8417.]
31,250,3.916913199055234e+19,527.7055981664539,0.1790146827697754,164,[7918.18  7703.192 7601.152 8077.792 7903.072],[184.47715197 195.99474262 194.5753142  197.51090283 191.28699594],[7450. 7214. 6946. 7601. 7299.],[8339. 8164. 8118. 8609. 8417.]
32,250,3.916913199055234e+19,507.4297021552463,0.18102240562438965,168,[7929.784 7725.636 7615.436 8081.196 7912.204],[183.59270504 185.04637123 185.77863683 203.15626888 192.1343134 ],[7450. 7214. 7057. 7601. 7299.],[8339. 8183. 8118. 8609. 8417.]
