gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
13,250,2.6096337089924567e+19,782.9740549406456,0.18801403045654297,103,[7740.456 7105.576 7346.476 7011.972 7002.952],[229.96862409 213.43756985 249.19216967 220.33335475 209.99488969],[7005. 6461. 6624. 6453. 6387.],[8352. 7585. 8051. 7603. 7492.]
14,250,2.6096337089924567e+19,803.8856623102348,0.1700127124786377,76,[7777.74  7141.824 7395.668 7053.988 7021.716],[230.47115308 209.87343096 234.39315215 211.25077954 210.12789283],[7005. 6461. 6751. 6491. 6387.],[8352. 7616. 8051. 7603. 7492.]
15,250,2.6096337089924567e+19,790.2267910680716,0.16201543807983398,64,[7814.164 7160.452 7440.864 7062.372 7036.96 ],[229.36475994 211.08642708 232.79782968 223.31237676 223.57246342],[7005. 6560. 6751. 6472. 6418.],[8366. 7695. 8051. 7603. 7592.]
16,250,2.6096337089924567e+19,773.666207197901,0.2180156707763672,72,[7832.076 7190.396 7459.032 7101.084 7044.56 ],[234.6981513  207.54280326 236.36028215 222.9320366  247.27218687],[7005. 6611. 6786. 6493. 6418.],[8389. 7695. 8051. 7603. 7675.]
17,250,2.6096337089924567e+19,807.5561834597129,0.18757867813110352,68,[7875.7   7199.324 7494.46  7130.28  7064.748],[236.09795001 205.79188279 242.54523784 214.57677787 243.97281098],[7157. 6659. 6677. 6493. 6512.],[8389. 7695. 8051. 7687. 7675.]
18,250,2.6096337089924567e+19,813.3561521039712,0.1700141429901123,88,[7906.528 7231.456 7534.58  7132.02  7073.54 ],[231.52149191 209.49180429 247.93677339 212.22909226 238.82487391],[7157. 6659. 6677. 6493. 6512.],[8389. 7696. 8051. 7687. 7675.]
19,250,2.6096337089924567e+19,830.5823581991602,0.1851496696472168,112,[7933.9   7250.888 7563.84  7163.904 7080.888],[213.43422875 205.00129623 241.90247291 209.77641141 231.90572967],[7157. 6718. 6786. 6493. 6545.],[8389. 7723. 8183. 7687. 7675.]
20,250,3.0868632933481116e+19,828.6124538727581,0.246049165725708,111,[7952.292 7271.304 7591.664 7184.84  7115.66 ],[205.80283462 211.35627642 243.34751921 201.72541337 223.91443098],[7157. 6662. 6786. 6609. 6545.],[8429. 7723. 8223. 7687. 7675.]
21,250,3.0868632933481116e+19,826.5770895862631,0.17701292037963867,120,[7979.392 7304.856 7617.756 7196.24  7138.54 ],[214.01674312 212.17966741 241.93458716 197.48688665 220.02181801],[7157. 6662. 6786. 6609. 6545.],[8429. 7723. 8223. 7687. 7675.]
22,250,3.0868632933481116e+19,829.3646344043544,0.17501163482666016,129,[8013.196 7338.772 7619.212 7202.064 7165.584],[213.86881396 212.84740077 248.10655585 201.11297299 223.14012401],[7157. 6662. 6786. 6609. 6550.],[8467. 7749. 8223. 7723. 7680.]
23,250,3.0868632933481116e+19,818.8119518895297,0.17301321029663086,142,[8033.408 7368.348 7644.164 7211.392 7178.872],[205.61144311 206.40696426 240.28366799 191.66662291 222.34092654],[7157. 6805. 6897. 6609. 6550.],[8481. 7749. 8223. 7723. 7680.]
24,250,3.0868632933481116e+19,828.7898457886853,0.17901229858398438,120,[8047.36  7374.608 7665.18  7221.92  7198.112],[213.55838171 209.28485453 232.8945418  190.56959254 227.10812283],[7157. 6830. 7062. 6609. 6550.],[8481. 7768. 8223. 7723. 7695.]
25,250,3.0868632933481116e+19,835.9569066381657,0.17701435089111328,136,[8080.452 7379.94  7693.368 7234.288 7227.124],[198.06728073 209.94058302 229.6109766  188.39476918 220.46121796],[7534. 6908. 7191. 6766. 6576.],[8515. 7847. 8223. 7723. 7695.]
26,250,3.0868632933481116e+19,817.5105365365874,0.1610116958618164,159,[8089.8   7400.376 7708.172 7239.712 7246.328],[198.02638208 206.79062509 233.26139504 191.43445107 218.04708761],[7534. 6908. 7191. 6681. 6576.],[8552. 7847. 8223. 7723. 7695.]
27,250,3.0868632933481116e+19,830.5249475469908,0.17601442337036133,152,[8105.472 7408.768 7727.072 7245.736 7262.068],[204.70474644 205.44963903 228.38284265 193.244328   212.25230123],[7534. 6917. 7191. 6766. 6576.],[8552. 7964. 8223. 7723. 7695.]
28,250,3.0868632933481116e+19,841.9576519546105,0.19101285934448242,163,[8126.2   7412.552 7737.256 7256.808 7272.808],[213.44078336 206.19251028 221.97030086 193.12392689 220.61969798],[7534. 6923. 7209. 6766. 6576.],[8597. 7964. 8223. 7723. 7710.]
29,250,3.0868632933481116e+19,860.5376574047185,0.16401052474975586,131,[8138.34  7416.54  7772.248 7270.14  7287.896],[217.61691203 200.86178432 211.75888764 193.272534   222.55511943],[7534. 6923. 7209. 6766. 6576.],[8597. 7964. 8282. 7723. 7851.]
30,250,3.3727122644786274e+19,858.9900765029429,0.17751860618591309,137,[8151.752 7419.948 7790.96  7294.08  7292.656],[215.51884023 201.45151599 206.43665954 184.96657428 223.16444534],[7534. 6923. 7271. 6801. 6576.],[8606. 7964. 8282. 7723. 7851.]
31,250,3.3727122644786274e+19,870.1574726435595,0.16401004791259766,145,[8174.372 7429.368 7803.756 7302.712 7295.884],[210.67940008 205.29804815 205.85890426 184.77027103 226.16692628],[7534. 6856. 7271. 6801. 6576.],[8606. 7964. 8282. 7723. 7851.]
32,250,3.3727122644786274e+19,869.035964167653,0.19701480865478516,161,[8192.12  7446.656 7813.812 7301.38  7304.104],[210.89262102 203.28028351 204.21964807 181.29492988 227.15583458],[7534. 6856. 7274. 6801. 6576.],[8615. 7964. 8282. 7723. 7851.]
33,250,3.3727122644786274e+19,859.9872536711823,0.1740124225616455,158,[8193.172 7457.828 7842.364 7304.716 7313.676],[202.38841473 205.34222755 198.96168351 186.25965571 216.45700502],[7534. 6856. 7274. 6801. 6812.],[8615. 7964. 8282. 7807. 7851.]
34,250,3.3727122644786274e+19,833.5795376408505,0.17699646949768066,135,[8203.544 7484.312 7854.028 7325.    7337.736],[189.18589816 192.37903902 199.00800792 180.94774936 206.13085723],[7594. 6960. 7287. 6801. 6812.],[8615. 7964. 8282. 7807. 7851.]
35,250,3.3727122644786274e+19,831.1871618652455,0.17551875114440918,159,[8217.992 7502.628 7864.048 7344.688 7345.24 ],[183.53774526 183.74447914 197.60948787 176.75245587 210.2213462 ],[7594. 6960. 7287. 6838. 6763.],[8615. 7964. 8282. 7807. 7851.]
36,250,3.3727122644786274e+19,845.5041900204567,0.17001128196716309,163,[8231.256 7522.104 7878.056 7341.368 7364.768],[188.01784613 172.78348643 189.35525571 170.49612481 198.95362821],[7594. 7073. 7371. 6963. 6812.],[8628. 7964. 8282. 7807. 7851.]
37,250,3.3727122644786274e+19,846.9624800427962,0.163010835647583,152,[8254.168 7530.208 7868.804 7331.748 7389.684],[185.67958363 176.79315806 192.23395534 169.55080801 202.23744496],[7594. 7040. 7371. 6953. 6812.],[8628. 7964. 8282. 7807. 7851.]
38,250,3.3727122644786274e+19,853.7663028919142,1.2541730403900146,180,[8254.728 7556.064 7877.316 7323.556 7409.412],[182.55227749 177.40366373 199.94951399 165.90763353 191.81658493],[7752. 7040. 7371. 6896. 6856.],[8628. 8002. 8286. 7807. 7851.]
39,250,3.3727122644786274e+19,844.5418303298005,1.5334665775299072,192,[8261.576 7560.708 7880.308 7333.476 7416.084],[182.82491139 175.61489326 203.78843229 165.18891435 196.7876951 ],[7752. 7040. 7371. 6896. 6856.],[8628. 8002. 8286. 7807. 7851.]
40,250,3.472403391685388e+19,852.0390547242163,0.1700742244720459,206,[8274.704 7563.192 7881.44  7339.212 7417.8  ],[184.22937981 179.23351008 208.59711983 170.36262224 197.25800364],[7752. 7040. 7371. 6896. 6856.],[8675. 8002. 8286. 7807. 7851.]
41,250,3.472403391685388e+19,851.3170159030585,0.1720116138458252,228,[8282.096 7559.528 7895.152 7347.46  7426.2  ],[187.20476165 178.69827424 197.11361418 170.58616708 194.75492292],[7599. 7040. 7371. 6896. 6856.],[8675. 8002. 8340. 7807. 7851.]
42,250,3.472403391685388e+19,850.9219511085167,0.17501449584960938,213,[8274.036 7557.52  7915.476 7361.052 7418.328],[186.48648933 188.9682767  201.44347451 171.90078911 194.95415978],[7599. 7040. 7371. 6896. 6856.],[8675. 8002. 8429. 7807. 7851.]
43,250,3.472403391685388e+19,852.6996780660743,0.16901278495788574,227,[8279.952 7562.312 7929.136 7368.104 7424.228],[182.01827847 188.45315242 200.38298706 170.2042925  200.01699932],[7752. 7040. 7319. 6896. 6797.],[8675. 8002. 8436. 7807. 7851.]
44,250,3.472403391685388e+19,857.4559694745153,0.18274474143981934,240,[8293.392 7573.632 7930.352 7370.888 7426.16 ],[179.62413628 185.20276611 201.10915468 169.35946226 202.6134803 ],[7752. 7040. 7319. 6896. 6797.],[8675. 8002. 8436. 7807. 7854.]
45,250,3.472403391685388e+19,866.4906860819478,0.18478870391845703,250,[8310.864 7575.544 7950.456 7372.624 7431.672],[165.61361509 181.1596204  189.60162463 166.47162708 195.04855912],[7808. 7040. 7381. 6896. 6797.],[8675. 8002. 8436. 7807. 7854.]
46,250,3.472403391685388e+19,872.1924090323546,0.16001152992248535,243,[8325.204 7575.252 7954.188 7373.728 7444.636],[167.29581699 178.23266955 186.33572029 166.88601504 199.88224409],[7808. 7040. 7381. 6896. 6797.],[8675. 8002. 8436. 7807. 7854.]
47,250,3.472403391685388e+19,873.4831452707153,0.17316722869873047,250,[8338.256 7578.704 7960.708 7377.216 7456.116],[165.30908766 175.76222684 178.02136595 166.63536643 187.64905154],[7808. 7040. 7381. 6921. 7014.],[8675. 8002. 8436. 7807. 7854.]
48,250,3.472403391685388e+19,864.4509450340896,0.17701244354248047,250,[8338.876 7587.428 7961.136 7389.108 7464.068],[168.88409228 170.97187142 178.3580374  165.04804251 187.4034348 ],[7808. 7040. 7381. 6713. 7014.],[8675. 8002. 8436. 7807. 7854.]
49,250,3.472403391685388e+19,858.967576126328,0.16101336479187012,250,[8341.008 7594.412 7959.54  7398.74  7468.104],[166.50847407 169.32209028 181.10417002 161.70093506 185.82593249],[7808. 7090. 7381. 6713. 7014.],[8675. 8002. 8436. 7807. 7854.]
50,250,3.5584719812218143e+19,862.5570871278965,0.17914509773254395,250,[8351.716 7599.388 7954.408 7400.644 7475.472],[168.24996685 169.71488284 182.86211619 163.57165177 190.76322815],[7808. 7090. 7381. 6921. 7014.],[8732. 8002. 8436. 7807. 7854.]
51,250,3.5584719812218143e+19,865.0706154098438,0.36902785301208496,250,[8353.556 7587.428 7964.072 7406.008 7482.692],[168.69389694 171.2490491  185.79077161 166.0463066  189.30989709],[7808. 7090. 7381. 6921. 7014.],[8732. 8002. 8436. 7807. 7900.]
52,250,3.5584719812218143e+19,859.6518381176137,0.22801971435546875,238,[8347.964 7591.436 7971.24  7406.092 7492.356],[174.41381454 176.10923288 194.31779744 166.68795858 189.70306604],[7808. 7090. 7381. 6921. 7014.],[8732. 8002. 8436. 7807. 7909.]
53,250,3.5584719812218143e+19,862.374498459617,0.21954083442687988,249,[8353.416 7600.172 7983.4   7415.    7492.076],[171.78298794 172.88749641 195.88508876 167.89696841 187.15964903],[7808. 7090. 7381. 6921. 7014.],[8732. 8015. 8436. 7873. 7909.]
54,250,3.5584719812218143e+19,866.085646447498,0.16601204872131348,233,[8358.404 7597.956 7990.276 7418.524 7494.308],[172.82671317 183.08348386 202.09813414 171.18448944 192.40423367],[7808. 7090. 7381. 6921. 7014.],[8732. 8015. 8496. 7873. 7909.]
55,250,3.5584719812218143e+19,864.9315930241652,0.18101239204406738,250,[8366.412 7599.192 7990.132 7422.18  7513.124],[160.68927237 180.22047369 204.8420137  171.47222399 185.25795158],[7936. 7090. 7334. 6921. 7014.],[8732. 8022. 8496. 7873. 7909.]
56,250,3.5584719812218143e+19,874.4213979908873,0.17140936851501465,250,[8370.244 7602.936 7993.544 7415.604 7508.66 ],[166.69025306 180.77815107 211.29452445 172.53882805 186.38950722],[7936. 7090. 7334. 6921. 7014.],[8760. 8022. 8496. 7873. 7909.]
57,250,3.5584719812218143e+19,874.1278148106555,0.19301438331604004,250,[8383.352 7612.164 7989.316 7414.68  7520.444],[161.22016033 171.06541762 214.09934176 174.26919866 183.53272968],[7962. 7150. 7334. 6877. 7014.],[8760. 8022. 8496. 7873. 7909.]
58,250,3.5584719812218143e+19,873.0754854071312,0.21501612663269043,250,[8381.764 7616.78  7987.608 7415.392 7521.996],[165.15492213 174.09701778 213.57315921 176.78694051 186.96935574],[7962. 7150. 7334. 6877. 7014.],[8760. 8022. 8496. 7873. 7909.]
59,250,3.5584719812218143e+19,873.6668349557784,0.1830132007598877,250,[8385.096 7617.096 7988.992 7418.484 7524.824],[168.01554328 174.30664584 211.99258463 175.6203227  187.84538595],[7962. 7150. 7334. 6877. 7014.],[8760. 8022. 8496. 7873. 7909.]
60,250,3.6573852355389485e+19,875.8352141002372,0.18401432037353516,250,[8383.104 7621.356 7990.872 7420.236 7518.228],[173.86577922 174.76490856 214.11869516 178.83553423 191.24210838],[7905. 7150. 7334. 6877. 7014.],[8760. 8022. 8496. 7873. 7909.]
61,250,3.6573852355389485e+19,878.0360459462128,0.17403101921081543,250,[8382.972 7620.052 7992.064 7417.636 7520.372],[176.22071165 175.22792385 216.03791312 180.1778885  193.7804779 ],[7905. 7150. 7334. 6877. 7014.],[8794. 8022. 8496. 7873. 7909.]
62,250,3.6573852355389485e+19,872.9902531452883,0.20203638076782227,250,[8375.816 7624.792 7985.248 7416.936 7519.852],[176.7608954  178.20701652 215.25221136 182.68962725 199.20111972],[7905. 7150. 7334. 6877. 7014.],[8794. 8022. 8496. 7873. 7909.]
63,250,3.6573852355389485e+19,868.3486313195757,0.17099881172180176,250,[8369.744 7629.74  7986.252 7422.484 7517.616],[182.50851614 180.04659508 220.73847987 179.5038544  198.06212294],[7904. 7150. 7334. 6877. 7014.],[8794. 8022. 8496. 7873. 7909.]
64,250,3.6573852355389485e+19,878.0149361320484,0.16304945945739746,250,[8378.948 7633.876 7993.74  7424.572 7512.524],[180.38991462 180.32540759 221.63600881 176.62753131 199.96163988],[7904. 7150. 7334. 6921. 7014.],[8794. 8038. 8496. 7873. 7909.]
65,250,3.6573852355389485e+19,882.3766327224341,0.20729660987854004,250,[8382.868 7639.992 7997.576 7425.228 7506.772],[180.12109975 178.49544514 220.19623118 180.48709654 201.8164513 ],[7904. 7177. 7334. 6921. 7014.],[8794. 8038. 8496. 7873. 7909.]
66,250,3.6573852355389485e+19,882.09764801617,0.24852418899536133,250,[8385.608 7639.816 7995.576 7430.884 7510.328],[182.6328512  183.82430238 228.87263756 180.87973503 194.87010139],[7904. 7177. 7233. 6921. 7014.],[8794. 8045. 8496. 7873. 7909.]
67,250,3.6573852355389485e+19,890.8896585038395,0.16309070587158203,247,[8393.82  7634.42  8004.82  7431.976 7514.636],[182.43619049 179.84641114 229.66249062 186.24381714 195.80543277],[7904. 7177. 7233. 6921. 7014.],[8794. 8045. 8496. 7873. 7996.]
68,250,3.6573852355389485e+19,896.9236371301066,0.1620187759399414,250,[8400.648 7632.668 8004.516 7429.344 7513.656],[181.03722296 183.01068214 233.97697695 185.98669217 194.81111278],[7904. 7246. 7233. 6921. 7014.],[8794. 8045. 8496. 7873. 7996.]
69,250,3.6573852355389485e+19,890.0060516089621,0.17701292037963867,250,[8400.08  7646.98  7999.568 7433.348 7514.56 ],[179.26577364 184.33017008 230.83205448 186.46405256 193.0965313 ],[7904. 7246. 7233. 6921. 7014.],[8794. 8045. 8496. 7873. 7996.]
70,250,3.72411818751075e+19,882.3454478825707,0.19201445579528809,250,[8387.972 7653.248 8000.372 7440.516 7511.872],[180.81144658 178.47118114 238.21803797 192.82908947 199.527541  ],[7904. 7246. 7233. 6921. 7014.],[8794. 8045. 8496. 7873. 7996.]
71,250,3.72411818751075e+19,880.0730376642986,0.1830141544342041,250,[8386.28  7653.168 8002.464 7441.36  7515.152],[181.25441126 179.80982113 236.03338896 190.57606985 199.41097486],[7904. 7246. 7233. 6921. 7014.],[8794. 8045. 8496. 7873. 7996.]
72,250,3.72411818751075e+19,880.8256090440674,0.20107173919677734,250,[8386.728 7654.824 8002.66  7446.144 7508.94 ],[182.09429979 180.72166728 233.67789883 188.91791674 204.52798439],[7904. 7246. 7233. 6921. 7014.],[8794. 8045. 8496. 7873. 7996.]
73,250,3.72411818751075e+19,883.424823028989,0.1640181541442871,250,[8393.028 7648.78  8003.064 7450.268 7511.712],[180.42732392 181.11681203 235.37631976 189.39939856 204.98182616],[7904. 7235. 7233. 6921. 7014.],[8794. 8045. 8526. 7873. 7996.]
74,250,3.72411818751075e+19,887.4332573876884,0.20303702354431152,250,[8394.472 7660.056 8010.452 7444.104 7514.72 ],[185.14986691 181.07979695 235.14616666 189.30590372 207.31481761],[7904. 7235. 7233. 6921. 7014.],[8810. 8045. 8526. 7873. 7996.]
75,250,3.72411818751075e+19,885.4215969312005,0.17400789260864258,250,[8388.432 7658.14  8005.244 7439.48  7522.384],[188.08527156 180.52011633 237.70782163 192.44282683 213.46161375],[7904. 7235. 7233. 6921. 7014.],[8810. 8045. 8526. 7873. 7996.]
76,250,3.72411818751075e+19,876.8345906224075,0.18403387069702148,243,[8383.056 7652.432 8019.18  7450.596 7524.008],[190.34784176 178.83777391 237.08503875 194.94850803 216.08483504],[7904. 7235. 7233. 6921. 7014.],[8810. 8045. 8526. 7873. 7996.]
77,250,3.72411818751075e+19,881.904587342668,0.17099547386169434,250,[8396.9   7659.444 8028.452 7456.428 7535.812],[187.91415593 175.67314782 233.86698719 187.44658123 213.27111538],[7904. 7235. 7233. 6921. 7014.],[8810. 8045. 8530. 7873. 7996.]
78,250,3.72411818751075e+19,884.3845639675749,0.18654108047485352,250,[8397.552 7659.376 8048.884 7461.572 7532.832],[189.37499121 176.09645829 229.40534986 184.83535597 207.90512205],[7904. 7235. 7233. 6924. 7014.],[8810. 8045. 8530. 7873. 7996.]
79,250,3.72411818751075e+19,880.1111831946563,0.18001365661621094,250,[8397.968 7664.212 8047.436 7466.708 7533.612],[192.34283708 177.46203835 224.58359224 187.73625845 206.5635337 ],[7904. 7235. 7492. 6924. 7014.],[8814. 8075. 8530. 7873. 7996.]
80,250,3.766115933597626e+19,884.484317065696,0.19465923309326172,250,[8394.492 7663.584 8053.208 7458.948 7531.948],[190.1828224  178.09856525 228.92340364 190.98440066 209.19403743],[7907. 7235. 7492. 6924. 7014.],[8814. 8075. 8530. 7873. 7996.]
81,250,3.766115933597626e+19,888.0438899937519,0.21001601219177246,250,[8394.664 7662.    8053.484 7460.28  7527.744],[190.26383551 179.03760499 232.71734302 193.64270603 210.14409928],[7907. 7235. 7492. 6924. 7014.],[8814. 8075. 8530. 7873. 7996.]
82,250,3.766115933597626e+19,889.9834965150204,0.19901537895202637,250,[8397.992 7669.292 8051.448 7460.148 7527.028],[193.41888206 179.69153218 232.20831875 194.67681448 210.59134649],[7843. 7235. 7445. 6924. 7014.],[8814. 8113. 8530. 7873. 7996.]
83,250,3.766115933597626e+19,892.0506945057776,0.21501660346984863,250,[8398.116 7667.712 8057.444 7464.704 7524.68 ],[195.07805244 181.40526193 233.6168634  195.17172025 208.90222019],[7843. 7235. 7445. 6924. 7014.],[8814. 8113. 8636. 7892. 8072.]
84,250,3.766115933597626e+19,897.2056710284744,0.18001270294189453,250,[8397.956 7673.452 8055.044 7461.548 7518.128],[197.10616952 188.46236679 238.68994546 195.4240305  208.49970651],[7843. 7235. 7445. 6924. 7014.],[8814. 8113. 8636. 7892. 8072.]
85,250,3.766115933597626e+19,898.9358698575211,0.30602312088012695,250,[8399.008 7674.508 8055.764 7466.448 7509.504],[196.33701621 189.54594677 238.35503834 191.37339234 214.00065884],[7843. 7235. 7445. 7034. 7014.],[8814. 8113. 8636. 7892. 8072.]
86,250,3.766115933597626e+19,901.2191781474801,0.17101263999938965,250,[8400.492 7675.776 8052.    7462.1   7508.648],[197.74009694 191.14230778 236.69068423 194.1514924  215.27585117],[7843. 7235. 7445. 7034. 7014.],[8866. 8113. 8636. 7892. 8072.]
87,250,3.766115933597626e+19,894.8698060554306,0.1900036334991455,250,[8397.6   7675.652 8052.852 7468.024 7514.66 ],[198.19438943 190.13011044 237.49660649 195.43524611 213.20941912],[7843. 7235. 7445. 7034. 7014.],[8866. 8113. 8636. 7892. 8072.]
88,250,3.766115933597626e+19,898.3569228123175,0.17801213264465332,250,[8398.188 7680.368 8047.564 7465.812 7508.96 ],[199.82524529 193.1131911  240.62882185 193.03620556 217.26930386],[7843. 7235. 7445. 7034. 7014.],[8866. 8113. 8636. 7892. 8072.]
89,250,3.766115933597626e+19,896.2047674606455,0.16501331329345703,250,[8390.168 7678.9   8047.048 7466.696 7508.128],[202.05912941 198.7959406  243.06443116 192.84848867 220.29558238],[7843. 7235. 7445. 7034. 7014.],[8866. 8113. 8636. 7892. 8072.]
90,250,3.880198683630091e+19,884.062313687314,0.1870136260986328,243,[8386.356 7686.992 8044.288 7485.796 7493.924],[206.02886512 196.30162489 243.72188465 192.76518976 209.1276888 ],[7843. 7235. 7445. 7034. 7014.],[8866. 8113. 8636. 7892. 8072.]
91,250,3.880198683630091e+19,884.4788536494393,0.17899656295776367,250,[8382.648 7693.584 8050.296 7488.08  7490.832],[207.88811437 196.83717876 241.57423783 191.48504276 209.62367179],[7843. 7235. 7445. 7038. 7025.],[8866. 8113. 8636. 7892. 8072.]
92,250,3.880198683630091e+19,884.2304276916817,0.16203594207763672,250,[8378.856 7694.48  8046.024 7489.24  7484.62 ],[211.18400333 198.65971308 244.35609963 192.1839702  209.04878761],[7843. 7235. 7445. 7038. 7025.],[8866. 8113. 8636. 7892. 8072.]
93,250,3.880198683630091e+19,884.7469045287792,0.20601844787597656,250,[8377.28  7694.148 8039.884 7489.692 7484.512],[213.50410207 199.9039922  250.95199251 194.08797267 209.90619299],[7843. 7235. 7445. 7038. 7025.],[8866. 8145. 8636. 7892. 8072.]
94,250,3.880198683630091e+19,890.0365204906154,0.21968555450439453,250,[8378.612 7699.784 8037.18  7484.448 7483.168],[213.68903916 206.37922702 252.72401469 196.24694468 212.20702103],[7843. 7235. 7445. 7038. 7025.],[8866. 8145. 8636. 7892. 8072.]
95,250,3.880198683630091e+19,892.2396945310054,0.2090160846710205,250,[8378.772 7702.008 8041.44  7480.28  7485.912],[210.99399047 206.36015104 252.11609707 200.24029964 214.89919557],[7843. 7235. 7445. 6998. 7025.],[8866. 8145. 8636. 7892. 8140.]
96,250,3.880198683630091e+19,892.7820335871874,0.1720123291015625,250,[8388.636 7709.78  8032.688 7476.808 7496.512],[205.53849154 210.01654125 252.02744028 200.53395507 211.73310052],[7843. 7235. 7445. 7038. 7025.],[8866. 8145. 8636. 7892. 8140.]
97,250,3.880198683630091e+19,897.6831780623855,0.1980147361755371,250,[8389.852 7707.88  8034.016 7473.396 7495.864],[205.54296411 210.22101132 253.90382381 203.62310081 213.87633227],[7843. 7235. 7445. 7038. 7025.],[8866. 8145. 8636. 7892. 8140.]
98,250,3.880198683630091e+19,890.1709721494166,0.19079995155334473,250,[8386.088 7696.34  8054.136 7482.576 7509.308],[208.51018262 206.62077437 242.81739127 201.98822793 213.09993228],[7843. 7235. 7445. 7038. 7025.],[8866. 8145. 8636. 7892. 8140.]
99,250,3.880198683630091e+19,892.889543780494,0.17901349067687988,250,[8387.82  7693.82  8052.652 7487.136 7504.512],[217.89144912 203.04924427 244.3362824  202.74495679 212.77748437],[7801. 7235. 7445. 7053. 7025.],[8866. 8145. 8636. 7892. 8140.]
100,250,3.921670482934109e+19,894.8813983265807,0.19184184074401855,250,[8385.984 7695.572 8050.604 7486.264 7501.928],[220.90122622 205.20792581 249.60166503 202.50867217 215.39852092],[7801. 7235. 7445. 7053. 7025.],[8866. 8145. 8636. 7892. 8140.]
101,250,3.921670482934109e+19,905.7771292354942,0.20501399040222168,250,[8397.704 7687.412 8060.064 7481.452 7510.988],[216.85672778 203.28544034 258.35035882 197.75406872 217.29827394],[7843. 7235. 7445. 7053. 7025.],[8866. 8145. 8636. 7941. 8140.]
102,250,3.921670482934109e+19,907.7277207843806,0.18901395797729492,250,[8397.996 7686.3   8061.952 7479.98  7514.536],[217.22623226 205.63050844 258.58536249 199.93795938 216.14191797],[7843. 7235. 7445. 7053. 7025.],[8866. 8152. 8636. 7941. 8140.]
