gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
0,250,1.9528380274618683e+19,643.3992235709023,0.09200859069824219,30,[6884.308 6425.94  6574.668 6377.06  6368.036],[342.99696374 269.4801373  296.45973382 270.84132698 281.48549288],[5801. 5682. 5626. 5530. 5573.],[7687. 7151. 7304. 7014. 7071.]
1,250,1.9528380274618683e+19,627.6832680046239,0.20801639556884766,30,[7074.092 6565.34  6712.06  6512.432 6476.544],[243.78371467 207.88621984 246.38654265 214.70686383 225.83822543],[6456. 5838. 5981. 5870. 5886.],[7687. 7189. 7540. 7018. 7135.]
2,250,1.9528380274618683e+19,653.8405056514281,0.20801520347595215,48,[7157.16  6644.864 6789.484 6579.212 6548.212],[236.78631379 222.74813917 249.14201923 215.90418027 218.72901741],[6491. 5838. 6120. 5962. 6017.],[7712. 7230. 7540. 7094. 7302.]
3,250,1.9528380274618683e+19,717.1580723800184,0.17101645469665527,51,[7253.764 6707.124 6875.732 6652.484 6611.396],[227.89731965 219.82483168 230.72592437 210.50235567 219.3372362 ],[6480. 6147. 6279. 5962. 6017.],[7816. 7296. 7540. 7369. 7302.]
4,250,1.9528380274618683e+19,695.8932921272238,0.21501803398132324,50,[7324.312 6737.904 6933.656 6710.012 6679.096],[228.70551951 228.57070412 230.08953402 208.93151954 214.63110395],[6749. 6112. 6279. 6146. 5992.],[7908. 7296. 7540. 7369. 7302.]
5,250,1.9528380274618683e+19,680.050473618371,0.20954227447509766,56,[7383.564 6788.288 6992.188 6762.36  6723.884],[231.90552797 229.53965465 229.93710587 208.70186966 233.31921169],[6749. 6170. 6371. 6069. 5992.],[7908. 7296. 7540. 7369. 7319.]
6,250,1.9528380274618683e+19,660.5880984308445,0.22801494598388672,55,[7423.176 6858.036 7039.456 6820.364 6749.304],[243.47683468 233.3150546  235.48999143 207.02430655 243.65711068],[6622. 6170. 6305. 6069. 5992.],[7932. 7304. 7549. 7369. 7401.]
7,250,1.9528380274618683e+19,658.981126500909,0.23801779747009277,59,[7467.8   6893.372 7088.992 6869.124 6807.844],[230.96001386 232.29815672 223.50182088 200.66747774 214.48225023],[6622. 6170. 6439. 6371. 6230.],[8070. 7388. 7622. 7409. 7411.]
8,250,1.9528380274618683e+19,658.5866525849159,0.17052245140075684,62,[7519.596 6941.328 7125.956 6922.72  6864.644],[230.02288752 224.4822764  230.16206913 211.55113235 224.08201459],[6622. 6228. 6439. 6397. 6230.],[8073. 7467. 7622. 7543. 7445.]
9,250,1.9528380274618683e+19,722.6326302267382,0.23787474632263184,77,[7586.592 6966.436 7173.824 6977.384 6919.388],[207.47333693 226.34603134 234.89836318 203.18316009 201.85473355],[6999. 6228. 6446. 6506. 6368.],[8073. 7523. 7723. 7543. 7445.]
10,250,2.6125862394678956e+19,755.4345699918794,0.22402071952819824,61,[7634.148 7011.072 7226.68  7007.088 6952.772],[212.94195945 218.01684984 233.58056768 208.65416424 203.99223519],[7060. 6228. 6578. 6517. 6416.],[8116. 7523. 7723. 7543. 7460.]
11,250,2.6125862394678956e+19,737.6299914987219,0.19501590728759766,61,[7694.196 7055.692 7255.668 7040.14  6991.072],[211.66111968 211.53597599 244.13043599 213.11566906 196.51070916],[7060. 6521. 6605. 6517. 6461.],[8364. 7569. 7804. 7543. 7460.]
12,250,2.6125862394678956e+19,734.3485223343831,0.4440336227416992,88,[7740.056 7083.592 7311.796 7059.128 7032.54 ],[214.10073532 217.02610335 235.8954056  207.39290156 192.6056292 ],[7082. 6521. 6659. 6555. 6530.],[8364. 7569. 7878. 7543. 7489.]
13,250,2.6125862394678956e+19,742.3387522580889,0.22901582717895508,92,[7769.572 7119.204 7349.776 7083.004 7056.8  ],[214.21119676 212.89462742 249.64598499 205.3916551  195.98655056],[7097. 6521. 6659. 6459. 6568.],[8364. 7586. 7878. 7543. 7584.]
14,250,2.6125862394678956e+19,723.4202949327832,0.20101523399353027,101,[7807.516 7160.712 7364.732 7129.684 7100.752],[213.69359781 212.52618911 244.05706746 197.87790211 191.08706522],[7188. 6521. 6741. 6555. 6618.],[8364. 7658. 8035. 7570. 7599.]
15,250,2.6125862394678956e+19,741.8887087296511,0.2140202522277832,107,[7848.376 7206.616 7402.144 7138.744 7131.056],[215.78523264 205.72707295 253.72688321 207.01875872 188.61534631],[7187. 6641. 6635. 6555. 6618.],[8364. 7738. 8035. 7616. 7599.]
