gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
20,250,3.6417472256740622e+19,764.3864947534967,0.1610124111175537,118,[7742.224 7528.996 8234.948 7325.976 7713.572],[205.3482842  195.09194751 205.30903852 212.22825312 192.99532848],[7172. 7054. 7740. 6808. 7158.],[8253. 8005. 8737. 7841. 8209.]
21,250,3.6417472256740622e+19,747.2090638707754,0.1540660858154297,130,[7778.476 7548.092 8256.788 7342.32  7727.916],[195.79256734 196.44953432 201.18703501 214.32441205 196.13541481],[7172. 7054. 7740. 6808. 7123.],[8253. 8005. 8777. 7841. 8223.]
22,250,3.6417472256740622e+19,749.0167722061233,0.1849966049194336,149,[7812.956 7568.668 8285.704 7374.16  7743.836],[191.65970381 185.67661613 190.12181459 194.02982863 186.57477081],[7172. 7062. 7740. 6885. 7224.],[8464. 8005. 8777. 7841. 8223.]
23,250,3.6417472256740622e+19,750.5621423189995,0.21301603317260742,177,[7820.416 7584.068 8302.916 7403.596 7739.256],[203.74471022 183.79312113 185.40760757 190.53468132 187.71961662],[7172. 7062. 7740. 6856. 7224.],[8464. 8005. 8777. 7841. 8223.]
24,250,3.6417472256740622e+19,760.5546504271142,0.15301156044006348,186,[7835.996 7591.672 8304.768 7414.044 7748.372],[206.47734012 191.43369718 195.87118771 193.64446303 196.39024827],[7172. 7010. 7405. 6856. 7224.],[8464. 8005. 8777. 7841. 8223.]
25,250,3.6417472256740622e+19,770.3514708979919,0.17901372909545898,190,[7858.524 7604.328 8309.78  7413.804 7759.432],[213.93507759 189.39599894 197.90402623 199.5304628  199.34526173],[7172. 7010. 7405. 6854. 7224.],[8464. 8005. 8777. 7841. 8223.]
26,250,3.6417472256740622e+19,777.797738201531,0.16901063919067383,197,[7870.216 7610.392 8318.572 7418.44  7767.028],[205.71189889 188.76740803 207.7572738  198.65410743 204.14732723],[7172. 7010. 7405. 6856. 7224.],[8464. 8005. 8783. 7841. 8223.]
27,250,3.6417472256740622e+19,800.7007725902872,0.1720128059387207,197,[7888.164 7620.916 8344.872 7414.012 7788.356],[196.72504951 193.93214521 197.66233737 199.80026991 200.93136456],[7358. 7010. 7405. 6856. 7273.],[8464. 8155. 8783. 8096. 8223.]
28,250,3.6417472256740622e+19,806.9027198316572,0.18901658058166504,204,[7894.68  7635.728 8366.052 7417.82  7796.288],[191.63371728 194.8804711  199.00030476 194.03751081 196.97475233],[7358. 7010. 7405. 6856. 7273.],[8464. 8155. 8783. 8096. 8223.]
29,250,3.6417472256740622e+19,803.4182825721858,0.17201733589172363,201,[7909.264 7635.428 8386.216 7424.588 7808.288],[191.37041126 193.53146725 198.63615316 188.86213558 191.8219723 ],[7358. 7010. 7833. 6856. 7316.],[8464. 8155. 8785. 8096. 8229.]
30,250,3.956349980043597e+19,810.7210885053889,0.15301156044006348,181,[7920.156 7634.384 8394.468 7431.612 7829.312],[200.53461463 201.22895553 199.74784348 189.93564556 193.27838642],[7358. 7010. 7833. 6856. 7316.],[8464. 8155. 8785. 8096. 8229.]
31,250,3.956349980043597e+19,814.5983078298079,0.21901369094848633,150,[7932.248 7640.408 8401.48  7444.08  7836.588],[209.07639392 207.58984931 204.65663341 188.64971137 198.91445965],[7358. 7010. 7780. 6856. 7316.],[8464. 8155. 8785. 8096. 8229.]
32,250,3.956349980043597e+19,810.5422324902481,0.17601323127746582,162,[7939.364 7646.224 8405.668 7453.256 7852.128],[198.49485511 209.96757327 204.46788935 190.09281539 199.19439655],[7427. 7010. 7780. 6856. 7316.],[8464. 8155. 8785. 8096. 8322.]
33,250,3.956349980043597e+19,834.2543029008682,0.22401666641235352,102,[7974.524 7653.272 8427.592 7471.3   7863.512],[191.27498902 204.47094174 202.72961682 186.07865541 198.75263484],[7466. 7010. 7780. 6881. 7316.],[8464. 8155. 8859. 8096. 8322.]
34,250,3.956349980043597e+19,817.8690350655509,0.21001410484313965,124,[7994.692 7661.64  8438.048 7491.332 7878.972],[189.65302301 202.66006612 198.80178494 173.99889016 195.02419136],[7466. 7052. 7780. 7051. 7316.],[8464. 8155. 8859. 8096. 8322.]
35,250,3.956349980043597e+19,841.0122950614818,0.15401291847229004,101,[8020.752 7674.6   8462.964 7493.2   7881.124],[192.48585012 207.0904923  195.86806453 178.36981807 201.02243811],[7511. 7052. 7780. 7051. 7316.],[8464. 8155. 8859. 8096. 8352.]
36,250,3.956349980043597e+19,842.9495460607384,0.2050161361694336,111,[8038.176 7693.04  8485.22  7499.856 7892.856],[181.82426962 199.23047558 189.04497772 177.29088884 194.58973062],[7511. 7052. 7874. 7051. 7319.],[8464. 8155. 8859. 8096. 8352.]
37,250,3.956349980043597e+19,831.0617839608262,0.20201444625854492,116,[8049.208 7692.276 8495.328 7511.74  7907.764],[187.32915613 195.6881392  184.30975128 181.64208873 193.71402712],[7511. 7129. 8020. 7051. 7462.],[8464. 8155. 8859. 8096. 8352.]
38,250,3.956349980043597e+19,826.6963954489819,0.15201139450073242,133,[8057.612 7701.372 8503.036 7521.124 7918.08 ],[181.66178865 190.08756302 183.92553576 187.68451354 193.76194054],[7511. 7129. 8020. 7051. 7462.],[8464. 8155. 8953. 8096. 8352.]
39,250,3.956349980043597e+19,846.2751956835949,0.15601229667663574,132,[8072.128 7703.528 8512.988 7512.368 7927.828],[182.68630933 190.08434237 185.39947102 188.68051456 195.06782004],[7511. 7129. 8020. 7051. 7462.],[8488. 8155. 8953. 8096. 8352.]
40,250,4.1589687917148094e+19,845.8864166018576,0.21401619911193848,141,[8071.1   7712.744 8538.648 7528.436 7939.432],[179.63715095 188.93772113 172.58951329 185.62253609 187.20255708],[7511. 7129. 8020. 7051. 7424.],[8554. 8185. 8953. 8096. 8352.]
41,250,4.1589687917148094e+19,855.489158938228,0.19701552391052246,155,[8076.136 7710.264 8546.924 7531.272 7952.236],[175.30473326 182.0521527  171.60164983 188.50134752 186.23609828],[7511. 7201. 8108. 7054. 7424.],[8554. 8185. 8953. 8096. 8352.]
42,250,4.1589687917148094e+19,838.108447100158,0.1610121726989746,153,[8081.312 7719.396 8539.524 7547.84  7953.468],[175.67508263 175.97283649 176.41807567 187.00709719 185.33595705],[7511. 7201. 8108. 7054. 7424.],[8554. 8185. 8953. 8096. 8352.]
43,250,4.1589687917148094e+19,838.1862151879557,0.17501282691955566,165,[8087.156 7723.412 8552.636 7556.92  7970.216],[171.49328752 176.99815326 176.371697   185.89629797 182.35909998],[7511. 7201. 8116. 7054. 7424.],[8554. 8185. 9001. 8096. 8352.]
44,250,4.1589687917148094e+19,832.6211264305111,0.1890125274658203,160,[8088.188 7732.    8548.984 7552.368 7989.196],[175.72688086 176.17734247 176.87446323 189.11632551 180.45714612],[7511. 7201. 8116. 7054. 7424.],[8554. 8185. 9001. 8096. 8400.]
45,250,4.1589687917148094e+19,824.1452551507625,0.15401339530944824,178,[8105.696 7732.904 8555.98  7562.736 7993.108],[177.03923741 170.85270494 176.40749304 190.71602529 180.36347839],[7511. 7316. 8116. 7054. 7424.],[8554. 8185. 9001. 8096. 8400.]
46,250,4.1589687917148094e+19,834.9878314573645,0.1550123691558838,194,[8106.836 7732.748 8567.172 7571.816 7996.348],[173.30122072 175.35925552 181.69488275 195.42570492 180.64255007],[7619. 7256. 8116. 7054. 7424.],[8554. 8185. 9001. 8096. 8400.]
47,250,4.1589687917148094e+19,831.5695793692663,0.20801162719726562,204,[8104.164 7736.692 8568.164 7579.268 8005.98 ],[179.8627285  174.83289489 182.33220534 194.20099942 184.46166973],[7602. 7256. 8116. 7054. 7424.],[8554. 8185. 9001. 8096. 8400.]
48,250,4.1589687917148094e+19,837.2529352169124,0.15201139450073242,215,[8120.912 7740.792 8573.676 7580.904 8003.828],[174.92133162 177.51429446 181.90703951 195.72995372 184.17035162],[7602. 7256. 8116. 7054. 7424.],[8554. 8185. 9001. 8096. 8400.]
49,250,4.1589687917148094e+19,836.4043636232384,0.19899845123291016,214,[8124.384 7745.84  8583.184 7581.488 8008.796],[177.11166123 176.4641788  180.56105379 192.32269199 186.31095079],[7602. 7256. 8116. 7054. 7424.],[8554. 8185. 9001. 8096. 8400.]
50,250,4.219589270104269e+19,824.7632243735395,0.20101428031921387,205,[8138.496 7751.98  8582.932 7586.812 8009.084],[173.15434151 176.23759985 175.9206849  191.98147998 184.31650209],[7602. 7256. 8116. 7054. 7424.],[8554. 8185. 9001. 8096. 8400.]
51,250,4.219589270104269e+19,823.2388120113832,0.21301555633544922,221,[8149.376 7770.02  8590.696 7593.092 8005.548],[165.65543343 174.48067973 170.01019847 191.20791703 182.50163752],[7602. 7256. 8116. 7054. 7424.],[8554. 8225. 9001. 8096. 8497.]
52,250,4.219589270104269e+19,833.9203509432267,0.15201091766357422,221,[8144.94  7780.76  8605.544 7594.788 8006.88 ],[169.83568647 169.69466226 169.2790361  190.26095515 193.76026837],[7602. 7256. 8116. 7054. 7424.],[8554. 8225. 9001. 8096. 8497.]
53,250,4.219589270104269e+19,825.9088189187569,0.1530156135559082,210,[8154.34  7786.384 8604.312 7606.512 8002.524],[174.70899347 171.80723077 172.96369173 187.17951238 192.33096845],[7602. 7256. 8116. 7054. 7424.],[8554. 8225. 9001. 8096. 8497.]
54,250,4.219589270104269e+19,817.1543460310533,0.15301132202148438,223,[8170.848 7792.264 8599.216 7625.424 7988.564],[173.42726688 172.22300167 174.98276871 187.83898484 193.92915692],[7602. 7256. 8116. 7054. 7407.],[8554. 8225. 9001. 8096. 8497.]
55,250,4.219589270104269e+19,816.7431598549856,0.20101404190063477,233,[8178.076 7797.964 8600.076 7634.404 7999.572],[174.7758056  168.72866592 176.46313559 186.49662942 193.25932013],[7602. 7303. 8116. 7167. 7407.],[8554. 8225. 9001. 8096. 8497.]
56,250,4.219589270104269e+19,818.0998100017385,0.15302824974060059,235,[8177.616 7807.816 8606.38  7638.472 7999.696],[175.39399233 166.78970635 175.10185493 186.23916134 196.60039569],[7602. 7309. 8116. 7167. 7407.],[8554. 8225. 9001. 8096. 8497.]
57,250,4.219589270104269e+19,797.816620545528,0.15301084518432617,217,[8181.62  7805.656 8595.48  7650.856 8005.428],[175.62984826 170.22364602 176.11637516 185.80816792 206.40565112],[7602. 7309. 8154. 7169. 7407.],[8554. 8225. 9001. 8096. 8497.]
58,250,4.219589270104269e+19,800.574835288999,0.2070152759552002,217,[8188.12  7805.496 8599.496 7660.264 8000.96 ],[176.41984469 173.53697584 181.74558587 186.52204777 210.55849164],[7602. 7309. 8154. 7169. 7407.],[8554. 8225. 9117. 8096. 8566.]
59,250,4.219589270104269e+19,796.4671574935414,0.15202975273132324,241,[8196.48  7809.236 8598.696 7670.564 8005.728],[174.27796648 171.80203813 183.60619702 190.52925734 203.75559383],[7602. 7309. 8154. 7167. 7407.],[8554. 8225. 9117. 8096. 8566.]
60,250,4.374315386412023e+19,809.3687114052954,0.21505236625671387,247,[8205.36  7816.56  8611.744 7661.304 8018.568],[170.44843912 173.20498376 177.48619795 192.33124443 195.47682568],[7602. 7309. 8154. 7167. 7479.],[8554. 8225. 9117. 8110. 8566.]
61,250,4.374315386412023e+19,809.1917293164695,0.18001246452331543,240,[8209.208 7809.92  8613.616 7668.864 8028.548],[175.0080362  171.40644562 179.45322662 194.92859591 200.37508751],[7602. 7309. 8154. 7167. 7479.],[8554. 8225. 9117. 8110. 8566.]
62,250,4.374315386412023e+19,825.1849909932554,0.15901422500610352,224,[8217.432 7818.96  8621.46  7654.224 8034.344],[176.24854432 178.59309729 180.07225328 195.99152488 206.26645307],[7602. 7309. 8154. 7116. 7336.],[8590. 8225. 9117. 8110. 8566.]
63,250,4.374315386412023e+19,817.9269513759958,0.18701648712158203,235,[8216.952 7830.808 8624.376 7663.036 8031.76 ],[174.5497227  172.3412752  186.47947507 191.84279685 211.76295805],[7602. 7309. 8154. 7116. 7336.],[8590. 8225. 9117. 8153. 8566.]
64,250,4.374315386412023e+19,820.3444708294392,0.15402865409851074,238,[8216.096 7838.456 8632.52  7658.116 8034.688],[174.85625749 175.9739528  183.89031948 187.56225245 210.47448932],[7602. 7309. 8128. 7116. 7336.],[8590. 8225. 9117. 8153. 8566.]
65,250,4.374315386412023e+19,821.0655337886525,0.16701245307922363,250,[8220.78  7838.356 8634.28  7667.512 8039.988],[168.81110035 174.73025286 180.39847449 185.2379061  205.81808438],[7602. 7309. 8154. 7116. 7336.],[8590. 8225. 9117. 8153. 8566.]
66,250,4.374315386412023e+19,823.6765215582343,0.198014497756958,250,[8224.62  7834.924 8636.848 7668.776 8043.376],[168.34418196 174.78452513 182.0939782  186.7595187  205.51594251],[7602. 7309. 8154. 7116. 7336.],[8590. 8225. 9117. 8153. 8566.]
67,250,4.374315386412023e+19,829.3534484491528,0.21201419830322266,250,[8226.384 7835.32  8648.288 7670.572 8048.98 ],[165.84823347 176.82726487 179.51244262 189.86451173 203.72172098],[7602. 7309. 8154. 7116. 7336.],[8590. 8225. 9117. 8153. 8566.]
68,250,4.374315386412023e+19,828.0396502700045,0.15601110458374023,250,[8229.524 7829.36  8642.744 7669.668 8057.064],[167.61620872 177.5314237  184.42222877 190.35765752 203.69264077],[7602. 7309. 8154. 7116. 7336.],[8590. 8225. 9117. 8153. 8566.]
69,250,4.374315386412023e+19,827.4851357454357,0.19301223754882812,250,[8231.428 7830.868 8644.212 7671.356 8062.788],[163.23574613 182.2835225  183.72503111 193.01959813 200.23200308],[7602. 7309. 8154. 7116. 7479.],[8590. 8236. 9117. 8153. 8566.]
70,250,4.447272812278368e+19,836.842269919495,0.15402889251708984,250,[8233.388 7830.02  8650.544 7664.036 8063.428],[166.96652795 182.9089052  179.40557423 193.91807214 198.82697205],[7602. 7309. 8154. 7116. 7479.],[8639. 8236. 9117. 8153. 8566.]
71,250,4.447272812278368e+19,833.4248228751244,0.19901442527770996,250,[8231.048 7830.548 8645.304 7667.824 8058.716],[172.21569527 185.44801885 179.75119355 194.78125429 201.86154499],[7602. 7309. 8154. 7116. 7479.],[8639. 8236. 9117. 8153. 8566.]
72,250,4.447272812278368e+19,833.487938240628,0.17101192474365234,250,[8226.288 7832.136 8645.188 7669.572 8057.756],[169.24024656 187.1384875  180.93879809 200.60483747 206.315953  ],[7602. 7309. 8154. 7116. 7479.],[8639. 8236. 9117. 8153. 8566.]
73,250,4.447272812278368e+19,840.5591034773689,0.19701457023620605,250,[8223.16  7831.516 8657.848 7670.112 8060.364],[170.63063734 192.90031038 180.90492778 202.85739685 199.96283531],[7602. 7309. 8237. 7116. 7497.],[8639. 8236. 9127. 8153. 8566.]
74,250,4.447272812278368e+19,832.5319557402025,0.15202879905700684,221,[8213.72  7835.496 8655.98  7683.636 8056.556],[170.12807411 199.42792679 184.74476339 206.1200609  204.38948814],[7602. 7309. 8237. 7116. 7497.],[8671. 8236. 9127. 8153. 8566.]
75,250,4.447272812278368e+19,816.3654625248878,0.19101262092590332,226,[8208.596 7835.764 8649.86  7689.332 8064.02 ],[171.93545528 201.22263368 186.02849352 210.99246853 207.10838612],[7602. 7309. 8237. 7116. 7497.],[8671. 8236. 9127. 8153. 8566.]
76,250,4.447272812278368e+19,817.6906484699989,0.15101099014282227,242,[8209.62  7838.432 8648.984 7693.832 8068.512],[171.57979951 201.8147997  184.1960036  207.8940975  204.43968758],[7602. 7309. 8237. 7116. 7497.],[8671. 8236. 9127. 8153. 8566.]
77,250,4.447272812278368e+19,820.6549490679909,0.18199706077575684,250,[8217.524 7840.968 8650.844 7692.88  8072.028],[169.22931609 200.3278687  186.87427769 206.90537354 203.70587428],[7602. 7309. 8237. 7116. 7497.],[8671. 8236. 9127. 8153. 8566.]
78,250,4.447272812278368e+19,822.4072587837184,0.1940150260925293,250,[8216.96  7844.684 8650.808 7691.948 8064.012],[167.55142017 205.22660681 195.04707928 210.60311796 205.88858117],[7602. 7309. 8172. 7116. 7497.],[8671. 8236. 9127. 8153. 8566.]
79,250,4.447272812278368e+19,823.4876522429273,0.18601155281066895,250,[8213.816 7846.608 8650.792 7691.752 8065.908],[169.6752137  203.86983675 194.2739425  211.18621758 208.99686968],[7602. 7309. 8172. 7116. 7581.],[8671. 8256. 9127. 8153. 8566.]
80,250,4.494743913256317e+19,817.863026301696,0.15201258659362793,250,[8213.524 7862.94  8656.584 7695.228 8057.624],[170.99796906 193.01749247 196.0025177  212.39726932 205.34644536],[7602. 7314. 8172. 7116. 7581.],[8671. 8256. 9127. 8159. 8566.]
81,250,4.494743913256317e+19,817.6045031507981,0.19501781463623047,250,[8210.712 7861.612 8657.48  7698.456 8059.576],[170.82413488 194.19140418 195.03772353 211.13379659 208.30661109],[7602. 7314. 8172. 7116. 7581.],[8671. 8256. 9127. 8159. 8566.]
82,250,4.494743913256317e+19,829.8839994309586,0.18401384353637695,250,[8210.028 7862.6   8666.932 7691.816 8056.424],[173.31962156 198.63419645 196.70082709 211.3508319  213.63828361],[7602. 7314. 8172. 7116. 7581.],[8671. 8256. 9127. 8159. 8566.]
83,250,4.494743913256317e+19,836.3585010841327,0.15844392776489258,249,[8216.452 7852.572 8672.472 7700.316 8064.304],[172.99098155 200.44008785 199.76067985 216.28462762 214.69592354],[7602. 7314. 8172. 7116. 7581.],[8671. 8256. 9127. 8160. 8566.]
84,250,4.494743913256317e+19,837.6056580331178,0.16594648361206055,250,[8222.628 7846.556 8676.208 7702.032 8072.168],[171.28862664 198.67635708 199.4755041  217.60514465 211.09452806],[7602. 7314. 8172. 7116. 7581.],[8671. 8256. 9127. 8160. 8566.]
85,250,4.494743913256317e+19,845.7019685398354,0.15201187133789062,250,[8227.196 7847.14  8682.64  7696.04  8075.076],[171.84776281 197.41067955 196.78658084 212.15901206 213.33348125],[7602. 7314. 8172. 7116. 7581.],[8671. 8256. 9127. 8160. 8566.]
86,250,4.494743913256317e+19,848.1944036880827,0.17101240158081055,249,[8238.224 7852.456 8687.312 7694.22  8075.688],[175.00074807 193.95065368 193.16013734 210.68060091 213.92959275],[7602. 7314. 8172. 7116. 7581.],[8671. 8256. 9127. 8160. 8566.]
87,250,4.494743913256317e+19,846.0728671794933,0.15206551551818848,250,[8242.22  7853.24  8684.74  7699.092 8075.264],[170.87655076 195.12592447 191.28629956 210.23115739 214.7891671 ],[7650. 7314. 8172. 7116. 7581.],[8671. 8256. 9127. 8160. 8566.]
88,250,4.494743913256317e+19,847.5780808614136,0.1590120792388916,250,[8248.228 7850.232 8683.808 7700.364 8072.812],[175.0135081  195.27693713 188.09319801 209.4233022  216.50112391],[7650. 7314. 8233. 7116. 7581.],[8671. 8256. 9127. 8160. 8566.]
89,250,4.494743913256317e+19,846.7180867342366,0.16001200675964355,250,[8253.652 7851.052 8684.968 7702.524 8083.868],[176.70443938 193.4254205  187.58306687 205.5621206  213.35113446],[7650. 7314. 8233. 7193. 7581.],[8671. 8256. 9127. 8160. 8566.]
90,250,4.501944422589406e+19,851.0950834117027,0.2050151824951172,250,[8254.72  7849.8   8689.312 7699.644 8085.676],[176.38905181 191.45347215 188.07774631 208.17918547 214.34108105],[7650. 7314. 8246. 7193. 7581.],[8671. 8256. 9127. 8160. 8566.]
91,250,4.501944422589406e+19,843.6272375766844,0.20201539993286133,250,[8255.996 7858.26  8681.588 7703.184 8075.448],[176.80363114 191.57087566 193.42403743 210.0321455  219.67373829],[7650. 7314. 8246. 7193. 7520.],[8671. 8256. 9127. 8160. 8566.]
92,250,4.501944422589406e+19,846.1949116427792,0.15101194381713867,250,[8262.408 7856.476 8683.26  7702.636 8079.232],[176.97401373 191.691172   195.45375003 210.13475558 217.60921436],[7650. 7314. 8246. 7193. 7520.],[8671. 8256. 9127. 8160. 8566.]
93,250,4.501944422589406e+19,850.2256357921988,0.19401240348815918,250,[8259.432 7855.404 8684.4   7697.02  8083.416],[177.97895768 194.01332115 198.78790708 214.65291892 216.24590388],[7650. 7314. 8246. 7193. 7520.],[8671. 8256. 9127. 8160. 8566.]
94,250,4.501944422589406e+19,852.0710985395533,0.20701813697814941,250,[8260.548 7856.196 8686.916 7697.032 8084.38 ],[179.25751224 193.64104313 198.37660382 212.59625344 215.41269136],[7650. 7314. 8246. 7193. 7581.],[8671. 8256. 9127. 8160. 8566.]
95,250,4.501944422589406e+19,847.0284011376225,0.20201802253723145,250,[8257.42  7859.652 8682.232 7699.852 8081.428],[182.76438274 194.49097382 196.84459397 213.04718279 215.01738724],[7650. 7314. 8246. 7193. 7581.],[8671. 8256. 9127. 8160. 8566.]
96,250,4.501944422589406e+19,848.8797321976226,0.18401455879211426,250,[8254.8   7849.956 8680.484 7704.86  8081.108],[190.09420822 198.03533539 201.22529101 214.72922577 216.17876014],[7650. 7314. 8246. 7193. 7581.],[8752. 8299. 9127. 8160. 8566.]
97,250,4.501944422589406e+19,856.3598301126195,0.15201067924499512,250,[8258.964 7852.58  8685.644 7697.468 8078.732],[187.57768179 198.20499388 203.06788339 216.48222323 217.06611936],[7650. 7314. 8246. 7193. 7581.],[8752. 8299. 9127. 8160. 8566.]
98,250,4.501944422589406e+19,857.2146014048037,0.18801236152648926,250,[8256.904 7853.952 8685.616 7695.188 8078.172],[188.40190759 199.94590692 203.86386768 217.58959685 217.67887912],[7650. 7314. 8246. 7193. 7581.],[8752. 8299. 9127. 8160. 8566.]
99,250,4.501944422589406e+19,846.9273466210014,0.15301227569580078,250,[8258.036 7866.188 8681.872 7703.188 8071.908],[186.97510718 191.61377992 198.80905315 220.47724748 219.81436608],[7650. 7314. 8246. 7193. 7525.],[8752. 8299. 9127. 8160. 8566.]
100,250,4.557835032646072e+19,851.5480268957463,0.18799924850463867,250,[8262.136 7864.588 8684.236 7699.832 8068.796],[187.48219517 191.74154025 199.23263865 223.3164297  218.0433773 ],[7650. 7314. 8246. 7193. 7525.],[8752. 8299. 9127. 8160. 8566.]
101,250,4.557835032646072e+19,851.1958295611234,0.2000131607055664,250,[8260.68  7866.624 8684.684 7702.396 8072.12 ],[189.99804631 194.1400593  199.53650329 221.73104245 220.3094224 ],[7650. 7314. 8246. 7193. 7525.],[8752. 8318. 9127. 8160. 8566.]
102,250,4.557835032646072e+19,847.3495287593695,0.18701529502868652,250,[8258.388 7861.7   8685.264 7709.816 8079.232],[188.18809063 194.92185614 201.84418323 219.29012322 220.5577162 ],[7650. 7314. 8246. 7201. 7525.],[8752. 8318. 9136. 8160. 8566.]
